id,asset,year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_simple_method
424,FI_Battery,2030,6,16,24,0.0
425,FI_Battery,2030,7,1,5,0.0
426,FI_Battery,2030,7,6,10,0.0
427,FI_Battery,2030,7,11,15,0.0
428,FI_Battery,2030,7,16,24,0.0
429,FI_Battery,2030,8,1,5,0.0
430,FI_Battery,2030,8,6,10,0.0
431,FI_Battery,2030,8,11,15,0.0
432,FI_Battery,2030,8,16,24,0.0
433,FI_Battery,2030,9,1,5,0.0
434,FI_Battery,2030,9,6,10,0.0
435,FI_Battery,2030,9,11,15,0.0
436,FI_Battery,2030,9,16,24,0.0
437,FI_Battery,2030,10,1,5,0.0
438,FI_Battery,2030,10,6,10,0.0
439,FI_Battery,2030,10,11,15,0.0
440,FI_Battery,2030,10,16,24,0.0
441,FR_Battery,2030,1,1,5,0.0
442,FR_Battery,2030,1,6,10,0.0
443,FR_Battery,2030,1,11,15,0.0
444,FR_Battery,2030,1,16,24,0.0
445,FR_Battery,2030,2,1,5,0.0
446,FR_Battery,2030,2,6,10,0.0
447,FR_Battery,2030,2,11,15,0.0
448,FR_Battery,2030,2,16,24,0.0
449,FR_Battery,2030,3,1,5,0.0
450,FR_Battery,2030,3,6,10,0.0
451,FR_Battery,2030,3,11,15,0.0
452,FR_Battery,2030,3,16,24,0.0
453,FR_Battery,2030,4,1,5,0.0
454,FR_Battery,2030,4,6,10,0.0
455,FR_Battery,2030,4,11,15,0.0
456,FR_Battery,2030,4,16,24,0.0
457,FR_Battery,2030,5,1,5,0.0
458,FR_Battery,2030,5,6,10,0.0
459,FR_Battery,2030,5,11,15,0.0
460,FR_Battery,2030,5,16,24,0.0
461,FR_Battery,2030,6,1,5,0.0
462,FR_Battery,2030,6,6,10,0.0
463,FR_Battery,2030,6,11,15,0.0
464,FR_Battery,2030,6,16,24,0.0
465,FR_Battery,2030,7,1,5,0.0
466,FR_Battery,2030,7,6,10,0.0
467,FR_Battery,2030,7,11,15,0.0
468,FR_Battery,2030,7,16,24,0.0
469,FR_Battery,2030,8,1,5,0.0
470,FR_Battery,2030,8,6,10,0.0
471,FR_Battery,2030,8,11,15,0.0
472,FR_Battery,2030,8,16,24,0.0
473,FR_Battery,2030,9,1,5,0.0
474,FR_Battery,2030,9,6,10,0.0
475,FR_Battery,2030,9,11,15,0.0
476,FR_Battery,2030,9,16,24,0.0
477,FR_Battery,2030,10,1,5,0.0
478,FR_Battery,2030,10,6,10,0.0
479,FR_Battery,2030,10,11,15,0.0
480,FR_Battery,2030,10,16,24,0.0
481,GR_Battery,2030,1,1,5,0.0
482,GR_Battery,2030,1,6,10,0.0
483,GR_Battery,2030,1,11,15,0.0
484,GR_Battery,2030,1,16,24,0.0
485,GR_Battery,2030,2,1,5,0.0
486,GR_Battery,2030,2,6,10,0.0
487,GR_Battery,2030,2,11,15,0.0
488,GR_Battery,2030,2,16,24,0.0
489,GR_Battery,2030,3,1,5,0.0
490,GR_Battery,2030,3,6,10,-1.2021162071969123
491,GR_Battery,2030,3,11,15,0.0
492,GR_Battery,2030,3,16,24,0.0
493,GR_Battery,2030,4,1,5,0.0
494,GR_Battery,2030,4,6,10,0.0
495,GR_Battery,2030,4,11,15,0.0
496,GR_Battery,2030,4,16,24,0.0
497,GR_Battery,2030,5,1,5,0.0
498,GR_Battery,2030,5,6,10,0.0
499,GR_Battery,2030,5,11,15,0.0
500,GR_Battery,2030,5,16,24,0.0
501,GR_Battery,2030,6,1,5,0.0
502,GR_Battery,2030,6,6,10,-2.469222435074179
503,GR_Battery,2030,6,11,15,-1.593
504,GR_Battery,2030,6,16,24,0.0
505,GR_Battery,2030,7,1,5,0.0
506,GR_Battery,2030,7,6,10,0.0
507,GR_Battery,2030,7,11,15,-3.2745
508,GR_Battery,2030,7,16,24,0.0
509,GR_Battery,2030,8,1,5,0.0
510,GR_Battery,2030,8,6,10,0.0
511,GR_Battery,2030,8,11,15,0.0
512,GR_Battery,2030,8,16,24,0.0
513,GR_Battery,2030,9,1,5,0.0
514,GR_Battery,2030,9,6,10,0.0
515,GR_Battery,2030,9,11,15,0.0
516,GR_Battery,2030,9,16,24,0.0
517,GR_Battery,2030,10,1,5,0.0
518,GR_Battery,2030,10,6,10,0.0
519,GR_Battery,2030,10,11,15,0.0
520,GR_Battery,2030,10,16,24,0.0
521,HR_Battery,2030,1,1,5,0.0
522,HR_Battery,2030,1,6,10,0.0
523,HR_Battery,2030,1,11,15,0.0
524,HR_Battery,2030,1,16,24,0.0
525,HR_Battery,2030,2,1,5,0.0
526,HR_Battery,2030,2,6,10,0.0
527,HR_Battery,2030,2,11,15,0.0
528,HR_Battery,2030,2,16,24,0.0
529,HR_Battery,2030,3,1,5,0.0
530,HR_Battery,2030,3,6,10,0.0
531,HR_Battery,2030,3,11,15,0.0
532,HR_Battery,2030,3,16,24,0.0
533,HR_Battery,2030,4,1,5,0.0
534,HR_Battery,2030,4,6,10,0.0
535,HR_Battery,2030,4,11,15,0.0
536,HR_Battery,2030,4,16,24,0.0
537,HR_Battery,2030,5,1,5,0.0
538,HR_Battery,2030,5,6,10,0.0
539,HR_Battery,2030,5,11,15,0.0
540,HR_Battery,2030,5,16,24,0.0
541,HR_Battery,2030,6,1,5,0.0
542,HR_Battery,2030,6,6,10,0.0
543,HR_Battery,2030,6,11,15,0.0
544,HR_Battery,2030,6,16,24,0.0
545,HR_Battery,2030,7,1,5,0.0
546,HR_Battery,2030,7,6,10,0.0
547,HR_Battery,2030,7,11,15,0.0
548,HR_Battery,2030,7,16,24,0.0
549,HR_Battery,2030,8,1,5,0.0
550,HR_Battery,2030,8,6,10,0.0
551,HR_Battery,2030,8,11,15,0.0
552,HR_Battery,2030,8,16,24,0.0
553,HR_Battery,2030,9,1,5,0.0
554,HR_Battery,2030,9,6,10,0.0
555,HR_Battery,2030,9,11,15,0.0
556,HR_Battery,2030,9,16,24,0.0
557,HR_Battery,2030,10,1,5,0.0
558,HR_Battery,2030,10,6,10,0.0
559,HR_Battery,2030,10,11,15,0.0
560,HR_Battery,2030,10,16,24,0.0
561,HU_Battery,2030,1,1,5,0.0
562,HU_Battery,2030,1,6,10,0.0
563,HU_Battery,2030,1,11,15,0.0
564,HU_Battery,2030,1,16,24,0.0
565,HU_Battery,2030,2,1,5,0.0
566,HU_Battery,2030,2,6,10,0.0
567,HU_Battery,2030,2,11,15,0.0
568,HU_Battery,2030,2,16,24,0.0
569,HU_Battery,2030,3,1,5,0.0
570,HU_Battery,2030,3,6,10,0.0
571,HU_Battery,2030,3,11,15,0.0
572,HU_Battery,2030,3,16,24,0.0
573,HU_Battery,2030,4,1,5,0.0
574,HU_Battery,2030,4,6,10,0.0
575,HU_Battery,2030,4,11,15,0.0
576,HU_Battery,2030,4,16,24,0.0
577,HU_Battery,2030,5,1,5,0.0
578,HU_Battery,2030,5,6,10,0.0
579,HU_Battery,2030,5,11,15,0.0
580,HU_Battery,2030,5,16,24,0.0
581,HU_Battery,2030,6,1,5,0.0
582,HU_Battery,2030,6,6,10,0.0
583,HU_Battery,2030,6,11,15,0.0
584,HU_Battery,2030,6,16,24,0.0
585,HU_Battery,2030,7,1,5,0.0
586,HU_Battery,2030,7,6,10,0.0
587,HU_Battery,2030,7,11,15,0.0
588,HU_Battery,2030,7,16,24,0.0
589,HU_Battery,2030,8,1,5,0.0
590,HU_Battery,2030,8,6,10,0.0
591,HU_Battery,2030,8,11,15,0.0
592,HU_Battery,2030,8,16,24,0.0
593,HU_Battery,2030,9,1,5,0.0
594,HU_Battery,2030,9,6,10,0.0
595,HU_Battery,2030,9,11,15,0.0
596,HU_Battery,2030,9,16,24,0.0
597,HU_Battery,2030,10,1,5,0.0
598,HU_Battery,2030,10,6,10,0.0
599,HU_Battery,2030,10,11,15,0.0
600,HU_Battery,2030,10,16,24,0.0
601,IE_Battery,2030,1,1,5,0.0
602,IE_Battery,2030,1,6,10,0.0
603,IE_Battery,2030,1,11,15,0.0
604,IE_Battery,2030,1,16,24,0.0
605,IE_Battery,2030,2,1,5,0.0
606,IE_Battery,2030,2,6,10,0.0
607,IE_Battery,2030,2,11,15,0.0
608,IE_Battery,2030,2,16,24,0.0
609,IE_Battery,2030,3,1,5,0.0
610,IE_Battery,2030,3,6,10,0.0
611,IE_Battery,2030,3,11,15,0.0
612,IE_Battery,2030,3,16,24,0.0
613,IE_Battery,2030,4,1,5,0.0
614,IE_Battery,2030,4,6,10,0.0
615,IE_Battery,2030,4,11,15,0.0
616,IE_Battery,2030,4,16,24,0.0
617,IE_Battery,2030,5,1,5,0.0
618,IE_Battery,2030,5,6,10,0.0
619,IE_Battery,2030,5,11,15,0.0
620,IE_Battery,2030,5,16,24,0.0
