id,asset,year,rep_period,time_block_start,time_block_end,dual_max_ramp_up_with_unit_commitment,dual_max_ramp_down_with_unit_commitment
538,CZ_Nuclear,2050,2,5,8,0.0,0.0
539,CZ_Nuclear,2050,2,9,12,0.0,0.0
540,CZ_Nuclear,2050,2,13,16,0.0,0.0
541,CZ_Nuclear,2050,2,17,20,0.0,0.0
542,CZ_Nuclear,2050,2,21,24,0.0,0.0
543,CZ_Nuclear,2050,3,1,4,-0.0,-0.0
544,CZ_Nuclear,2050,3,5,8,0.0,0.0
545,CZ_Nuclear,2050,3,9,12,0.0,0.0
546,CZ_Nuclear,2050,3,13,16,0.0,0.0
547,CZ_Nuclear,2050,3,17,20,0.0,0.0
548,CZ_Nuclear,2050,3,21,24,0.0,0.0
549,CZ_Nuclear,2050,4,1,4,-0.0,-0.0
550,CZ_Nuclear,2050,4,5,8,0.0,0.0
551,CZ_Nuclear,2050,4,9,12,0.0,0.0
552,CZ_Nuclear,2050,4,13,16,0.0,0.0
553,CZ_Nuclear,2050,4,17,20,0.0,0.0
554,CZ_Nuclear,2050,4,21,24,0.0,0.0
555,CZ_Nuclear,2050,5,1,4,-0.0,-0.0
556,CZ_Nuclear,2050,5,5,8,0.0,0.0
557,CZ_Nuclear,2050,5,9,12,0.0,0.0
558,CZ_Nuclear,2050,5,13,16,0.0,0.0
559,CZ_Nuclear,2050,5,17,20,0.0,0.0
560,CZ_Nuclear,2050,5,21,24,0.0,0.0
561,CZ_Nuclear,2050,6,1,4,-0.0,-0.0
562,CZ_Nuclear,2050,6,5,8,0.0,0.0
563,CZ_Nuclear,2050,6,9,12,0.0,0.0
564,CZ_Nuclear,2050,6,13,16,0.0,0.0
565,CZ_Nuclear,2050,6,17,20,0.0,0.0
566,CZ_Nuclear,2050,6,21,24,0.0,0.0
567,CZ_Nuclear,2050,7,1,4,-0.0,-0.0
568,CZ_Nuclear,2050,7,5,8,0.0,0.0
569,CZ_Nuclear,2050,7,9,12,0.0,0.0
570,CZ_Nuclear,2050,7,13,16,0.0,0.0
571,CZ_Nuclear,2050,7,17,20,0.0,0.0
572,CZ_Nuclear,2050,7,21,24,0.0,0.0
573,CZ_Nuclear,2050,8,1,4,-0.0,-0.0
574,CZ_Nuclear,2050,8,5,8,0.0,0.0
575,CZ_Nuclear,2050,8,9,12,0.0,0.0
576,CZ_Nuclear,2050,8,13,16,0.0,0.0
577,CZ_Nuclear,2050,8,17,20,0.0,0.0
578,CZ_Nuclear,2050,8,21,24,0.0,0.0
579,CZ_Nuclear,2050,9,1,4,-0.0,-0.0
580,CZ_Nuclear,2050,9,5,8,0.0,0.0
581,CZ_Nuclear,2050,9,9,12,0.0,0.0
582,CZ_Nuclear,2050,9,13,16,0.0,0.0
583,CZ_Nuclear,2050,9,17,20,0.0,0.0
584,CZ_Nuclear,2050,9,21,24,0.0,0.0
585,CZ_Nuclear,2050,10,1,4,-0.0,-0.0
586,CZ_Nuclear,2050,10,5,8,0.0,0.0
587,CZ_Nuclear,2050,10,9,12,0.0,0.0
588,CZ_Nuclear,2050,10,13,16,0.0,0.0
589,CZ_Nuclear,2050,10,17,20,0.0,0.0
590,CZ_Nuclear,2050,10,21,24,0.0,0.0
591,DE_Coal,2050,1,1,2,-0.0,-0.0
592,DE_Coal,2050,1,3,4,0.0,0.0
593,DE_Coal,2050,1,5,6,0.0,0.0
594,DE_Coal,2050,1,7,8,0.0,0.0
595,DE_Coal,2050,1,9,10,0.0,0.0
596,DE_Coal,2050,1,11,12,0.0,0.0
597,DE_Coal,2050,1,13,14,0.0,0.0
598,DE_Coal,2050,1,15,16,0.0,0.0
599,DE_Coal,2050,1,17,18,0.0,0.0
600,DE_Coal,2050,1,19,20,0.0,0.0
601,DE_Coal,2050,1,21,22,0.0,0.0
602,DE_Coal,2050,1,23,24,0.0,0.0
603,DE_Coal,2050,2,1,2,-0.0,-0.0
604,DE_Coal,2050,2,3,4,0.0,0.0
605,DE_Coal,2050,2,5,6,0.0,0.0
606,DE_Coal,2050,2,7,8,0.0,0.0
607,DE_Coal,2050,2,9,10,0.0,0.0
608,DE_Coal,2050,2,11,12,0.0,0.0
609,DE_Coal,2050,2,13,14,0.0,0.0
610,DE_Coal,2050,2,15,16,0.0,0.0
611,DE_Coal,2050,2,17,18,0.0,0.0
612,DE_Coal,2050,2,19,20,0.0,0.0
613,DE_Coal,2050,2,21,22,0.0,0.0
614,DE_Coal,2050,2,23,24,0.0,0.0
615,DE_Coal,2050,3,1,2,-0.0,-0.0
616,DE_Coal,2050,3,3,4,0.0,0.0
617,DE_Coal,2050,3,5,6,0.0,0.0
618,DE_Coal,2050,3,7,8,0.0,0.0
619,DE_Coal,2050,3,9,10,0.0,0.0
620,DE_Coal,2050,3,11,12,0.0,0.0
621,DE_Coal,2050,3,13,14,0.0,0.0
622,DE_Coal,2050,3,15,16,0.0,0.0
623,DE_Coal,2050,3,17,18,0.0,0.0
624,DE_Coal,2050,3,19,20,0.0,0.0
625,DE_Coal,2050,3,21,22,0.0,0.0
626,DE_Coal,2050,3,23,24,0.0,0.0
627,DE_Coal,2050,4,1,2,-0.0,-0.0
628,DE_Coal,2050,4,3,4,0.0,0.0
629,DE_Coal,2050,4,5,6,0.0,0.0
630,DE_Coal,2050,4,7,8,0.0,0.0
631,DE_Coal,2050,4,9,10,0.0,0.0
632,DE_Coal,2050,4,11,12,0.0,0.0
633,DE_Coal,2050,4,13,14,0.0,0.0
634,DE_Coal,2050,4,15,16,0.0,0.0
635,DE_Coal,2050,4,17,18,0.0,0.0
636,DE_Coal,2050,4,19,20,0.0,0.0
637,DE_Coal,2050,4,21,22,0.0,0.0
638,DE_Coal,2050,4,23,24,0.0,0.0
639,DE_Coal,2050,5,1,2,-0.0,-0.0
640,DE_Coal,2050,5,3,4,0.0,0.0
641,DE_Coal,2050,5,5,6,0.0,0.0
642,DE_Coal,2050,5,7,8,0.0,0.0
643,DE_Coal,2050,5,9,10,0.0,0.0
644,DE_Coal,2050,5,11,12,0.0,0.0
645,DE_Coal,2050,5,13,14,0.0,0.0
646,DE_Coal,2050,5,15,16,0.0,0.0
647,DE_Coal,2050,5,17,18,0.0,0.0
648,DE_Coal,2050,5,19,20,0.0,0.0
649,DE_Coal,2050,5,21,22,0.0,0.0
650,DE_Coal,2050,5,23,24,0.0,0.0
651,DE_Coal,2050,6,1,2,-0.0,-0.0
652,DE_Coal,2050,6,3,4,0.0,0.0
653,DE_Coal,2050,6,5,6,0.0,0.0
654,DE_Coal,2050,6,7,8,0.0,0.0
655,DE_Coal,2050,6,9,10,0.0,0.0
656,DE_Coal,2050,6,11,12,0.0,0.0
657,DE_Coal,2050,6,13,14,0.0,0.0
658,DE_Coal,2050,6,15,16,0.0,0.0
659,DE_Coal,2050,6,17,18,0.0,0.0
660,DE_Coal,2050,6,19,20,0.0,0.0
661,DE_Coal,2050,6,21,22,0.0,0.0
662,DE_Coal,2050,6,23,24,0.0,0.0
663,DE_Coal,2050,7,1,2,-0.0,-0.0
664,DE_Coal,2050,7,3,4,0.0,0.0
665,DE_Coal,2050,7,5,6,0.0,0.0
666,DE_Coal,2050,7,7,8,0.0,0.0
667,DE_Coal,2050,7,9,10,0.0,0.0
668,DE_Coal,2050,7,11,12,0.0,0.0
669,DE_Coal,2050,7,13,14,0.0,0.0
670,DE_Coal,2050,7,15,16,0.0,0.0
671,DE_Coal,2050,7,17,18,0.0,0.0
672,DE_Coal,2050,7,19,20,0.0,0.0
673,DE_Coal,2050,7,21,22,0.0,0.0
674,DE_Coal,2050,7,23,24,0.0,0.0
675,DE_Coal,2050,8,1,2,-0.0,-0.0
676,DE_Coal,2050,8,3,4,0.0,0.0
677,DE_Coal,2050,8,5,6,0.0,0.0
678,DE_Coal,2050,8,7,8,0.0,0.0
679,DE_Coal,2050,8,9,10,0.0,0.0
680,DE_Coal,2050,8,11,12,0.0,0.0
681,DE_Coal,2050,8,13,14,0.0,0.0
682,DE_Coal,2050,8,15,16,0.0,0.0
683,DE_Coal,2050,8,17,18,0.0,0.0
684,DE_Coal,2050,8,19,20,0.0,0.0
685,DE_Coal,2050,8,21,22,0.0,0.0
686,DE_Coal,2050,8,23,24,0.0,0.0
687,DE_Coal,2050,9,1,2,-0.0,-0.0
688,DE_Coal,2050,9,3,4,0.0,0.0
689,DE_Coal,2050,9,5,6,0.0,0.0
690,DE_Coal,2050,9,7,8,0.0,0.0
691,DE_Coal,2050,9,9,10,0.0,0.0
692,DE_Coal,2050,9,11,12,0.0,0.0
693,DE_Coal,2050,9,13,14,0.0,0.0
694,DE_Coal,2050,9,15,16,0.0,0.0
695,DE_Coal,2050,9,17,18,0.0,0.0
696,DE_Coal,2050,9,19,20,0.0,0.0
697,DE_Coal,2050,9,21,22,0.0,0.0
698,DE_Coal,2050,9,23,24,0.0,0.0
699,DE_Coal,2050,10,1,2,-0.0,-0.0
700,DE_Coal,2050,10,3,4,0.0,0.0
701,DE_Coal,2050,10,5,6,0.0,0.0
702,DE_Coal,2050,10,7,8,0.0,0.0
703,DE_Coal,2050,10,9,10,0.0,0.0
704,DE_Coal,2050,10,11,12,0.0,0.0
705,DE_Coal,2050,10,13,14,0.0,0.0
706,DE_Coal,2050,10,15,16,0.0,0.0
707,DE_Coal,2050,10,17,18,0.0,0.0
708,DE_Coal,2050,10,19,20,0.0,0.0
709,DE_Coal,2050,10,21,22,0.0,0.0
710,DE_Coal,2050,10,23,24,0.0,0.0
711,DE_Gas,2050,1,1,2,-0.0,-0.0
712,DE_Gas,2050,1,3,4,-10.040017052,0.0
713,DE_Gas,2050,1,5,6,-20.080034104,0.0
714,DE_Gas,2050,1,7,8,0.0,0.0
715,DE_Gas,2050,1,9,10,0.0,0.0
716,DE_Gas,2050,1,11,12,0.0,30.120051156
717,DE_Gas,2050,1,13,14,0.0,20.080034104
718,DE_Gas,2050,1,15,16,0.0,10.040017052
719,DE_Gas,2050,1,17,18,0.0,0.0
720,DE_Gas,2050,1,19,20,0.0,0.0
721,DE_Gas,2050,1,21,22,0.0,0.0
722,DE_Gas,2050,1,23,24,0.0,0.0
723,DE_Gas,2050,2,1,2,-0.0,-0.0
724,DE_Gas,2050,2,3,4,0.0,0.0
725,DE_Gas,2050,2,5,6,0.0,0.0
726,DE_Gas,2050,2,7,8,0.0,0.0
727,DE_Gas,2050,2,9,10,0.0,0.0
728,DE_Gas,2050,2,11,12,0.0,0.0
729,DE_Gas,2050,2,13,14,0.0,0.0
730,DE_Gas,2050,2,15,16,0.0,0.0
731,DE_Gas,2050,2,17,18,0.0,0.0
732,DE_Gas,2050,2,19,20,0.0,0.0
733,DE_Gas,2050,2,21,22,0.0,0.0
734,DE_Gas,2050,2,23,24,0.0,0.0
735,DE_Gas,2050,3,1,2,-0.0,-0.0
736,DE_Gas,2050,3,3,4,0.0,0.0
737,DE_Gas,2050,3,5,6,0.0,0.0
738,DE_Gas,2050,3,7,8,0.0,0.0
739,DE_Gas,2050,3,9,10,0.0,0.0
740,DE_Gas,2050,3,11,12,0.0,0.0
741,DE_Gas,2050,3,13,14,0.0,0.0
742,DE_Gas,2050,3,15,16,0.0,0.0
743,DE_Gas,2050,3,17,18,0.0,0.0
744,DE_Gas,2050,3,19,20,0.0,0.0
745,DE_Gas,2050,3,21,22,0.0,0.0
746,DE_Gas,2050,3,23,24,0.0,0.0
747,DE_Gas,2050,4,1,2,-0.0,-0.0
748,DE_Gas,2050,4,3,4,0.0,0.0
749,DE_Gas,2050,4,5,6,0.0,0.0
750,DE_Gas,2050,4,7,8,0.0,0.0
751,DE_Gas,2050,4,9,10,0.0,0.0
752,DE_Gas,2050,4,11,12,0.0,0.0
753,DE_Gas,2050,4,13,14,0.0,0.0
754,DE_Gas,2050,4,15,16,0.0,0.0
755,DE_Gas,2050,4,17,18,0.0,0.0
756,DE_Gas,2050,4,19,20,0.0,0.0
757,DE_Gas,2050,4,21,22,0.0,0.0
758,DE_Gas,2050,4,23,24,0.0,0.0
759,DE_Gas,2050,5,1,2,-0.0,-0.0
760,DE_Gas,2050,5,3,4,0.0,0.0
761,DE_Gas,2050,5,5,6,0.0,0.0
762,DE_Gas,2050,5,7,8,0.0,0.0
763,DE_Gas,2050,5,9,10,0.0,0.0
764,DE_Gas,2050,5,11,12,0.0,0.0
765,DE_Gas,2050,5,13,14,0.0,0.0
766,DE_Gas,2050,5,15,16,0.0,0.0
767,DE_Gas,2050,5,17,18,0.0,0.0
768,DE_Gas,2050,5,19,20,0.0,0.0
769,DE_Gas,2050,5,21,22,0.0,0.0
770,DE_Gas,2050,5,23,24,0.0,0.0
771,DE_Gas,2050,6,1,2,-0.0,-0.0
772,DE_Gas,2050,6,3,4,0.0,0.0
773,DE_Gas,2050,6,5,6,0.0,0.0
774,DE_Gas,2050,6,7,8,0.0,0.0
775,DE_Gas,2050,6,9,10,0.0,0.0
776,DE_Gas,2050,6,11,12,0.0,0.0
777,DE_Gas,2050,6,13,14,0.0,0.0
778,DE_Gas,2050,6,15,16,0.0,0.0
779,DE_Gas,2050,6,17,18,0.0,0.0
780,DE_Gas,2050,6,19,20,0.0,0.0
781,DE_Gas,2050,6,21,22,0.0,0.0
782,DE_Gas,2050,6,23,24,0.0,0.0
783,DE_Gas,2050,7,1,2,-0.0,-0.0
784,DE_Gas,2050,7,3,4,0.0,0.0
785,DE_Gas,2050,7,5,6,0.0,0.0
786,DE_Gas,2050,7,7,8,0.0,0.0
787,DE_Gas,2050,7,9,10,0.0,0.0
788,DE_Gas,2050,7,11,12,0.0,0.0
789,DE_Gas,2050,7,13,14,-7.009068507999999,0.0
790,DE_Gas,2050,7,15,16,-14.441296765999994,0.0
791,DE_Gas,2050,7,17,18,-21.87352502399999,0.0
792,DE_Gas,2050,7,19,20,0.0,0.0
793,DE_Gas,2050,7,21,22,0.0,14.018137015999999
794,DE_Gas,2050,7,23,24,0.0,7.0090685079999995
795,DE_Gas,2050,8,1,2,-0.0,-0.0
796,DE_Gas,2050,8,3,4,0.0,0.0
797,DE_Gas,2050,8,5,6,0.0,0.0
798,DE_Gas,2050,8,7,8,0.0,0.0
799,DE_Gas,2050,8,9,10,0.0,0.0
800,DE_Gas,2050,8,11,12,0.0,0.0
801,DE_Gas,2050,8,13,14,0.0,0.0
802,DE_Gas,2050,8,15,16,0.0,0.0
803,DE_Gas,2050,8,17,18,0.0,0.0
804,DE_Gas,2050,8,19,20,0.0,0.0
805,DE_Gas,2050,8,21,22,0.0,0.0
806,DE_Gas,2050,8,23,24,0.0,0.0
807,DE_Gas,2050,9,1,2,-0.0,-0.0
808,DE_Gas,2050,9,3,4,0.0,0.0
809,DE_Gas,2050,9,5,6,0.0,0.0
810,DE_Gas,2050,9,7,8,0.0,0.0
811,DE_Gas,2050,9,9,10,0.0,0.0
812,DE_Gas,2050,9,11,12,0.0,0.0
813,DE_Gas,2050,9,13,14,0.0,0.0
814,DE_Gas,2050,9,15,16,0.0,0.0
815,DE_Gas,2050,9,17,18,0.0,0.0
816,DE_Gas,2050,9,19,20,0.0,0.0
817,DE_Gas,2050,9,21,22,0.0,0.0
818,DE_Gas,2050,9,23,24,0.0,0.0
819,DE_Gas,2050,10,1,2,-0.0,-0.0
820,DE_Gas,2050,10,3,4,0.0,0.0
821,DE_Gas,2050,10,5,6,0.0,0.0
822,DE_Gas,2050,10,7,8,0.0,0.0
823,DE_Gas,2050,10,9,10,0.0,0.0
824,DE_Gas,2050,10,11,12,0.0,0.0
825,DE_Gas,2050,10,13,14,0.0,0.0
826,DE_Gas,2050,10,15,16,0.0,0.0
827,DE_Gas,2050,10,17,18,0.0,0.0
828,DE_Gas,2050,10,19,20,0.0,0.0
829,DE_Gas,2050,10,21,22,0.0,0.0
830,DE_Gas,2050,10,23,24,0.0,0.0
831,DE_OCGT,2050,1,1,2,-0.0,-0.0
832,DE_OCGT,2050,1,3,4,0.0,0.0
833,DE_OCGT,2050,1,5,6,0.0,0.0
834,DE_OCGT,2050,1,7,8,0.0,0.0
835,DE_OCGT,2050,1,9,10,0.0,0.0
836,DE_OCGT,2050,1,11,12,0.0,0.0
837,DE_OCGT,2050,1,13,14,0.0,0.0
838,DE_OCGT,2050,1,15,16,0.0,0.0
839,DE_OCGT,2050,1,17,18,0.0,0.0
840,DE_OCGT,2050,1,19,20,0.0,0.0
841,DE_OCGT,2050,1,21,22,0.0,0.0
842,DE_OCGT,2050,1,23,24,0.0,0.0
843,DE_OCGT,2050,2,1,2,-0.0,-0.0
844,DE_OCGT,2050,2,3,4,0.0,0.0
845,DE_OCGT,2050,2,5,6,0.0,0.0
846,DE_OCGT,2050,2,7,8,0.0,0.0
847,DE_OCGT,2050,2,9,10,0.0,0.0
848,DE_OCGT,2050,2,11,12,0.0,0.0
849,DE_OCGT,2050,2,13,14,0.0,0.0
850,DE_OCGT,2050,2,15,16,0.0,0.0
851,DE_OCGT,2050,2,17,18,0.0,0.0
852,DE_OCGT,2050,2,19,20,0.0,0.0
853,DE_OCGT,2050,2,21,22,0.0,0.0
854,DE_OCGT,2050,2,23,24,0.0,0.0
855,DE_OCGT,2050,3,1,2,-0.0,-0.0
856,DE_OCGT,2050,3,3,4,0.0,0.0
857,DE_OCGT,2050,3,5,6,0.0,0.0
858,DE_OCGT,2050,3,7,8,0.0,0.0
859,DE_OCGT,2050,3,9,10,0.0,0.0
860,DE_OCGT,2050,3,11,12,0.0,0.0
861,DE_OCGT,2050,3,13,14,0.0,0.0
862,DE_OCGT,2050,3,15,16,0.0,0.0
863,DE_OCGT,2050,3,17,18,0.0,0.0
864,DE_OCGT,2050,3,19,20,0.0,0.0
865,DE_OCGT,2050,3,21,22,0.0,0.0
866,DE_OCGT,2050,3,23,24,0.0,0.0
867,DE_OCGT,2050,4,1,2,-0.0,-0.0
868,DE_OCGT,2050,4,3,4,0.0,0.0
869,DE_OCGT,2050,4,5,6,0.0,0.0
870,DE_OCGT,2050,4,7,8,0.0,0.0
871,DE_OCGT,2050,4,9,10,0.0,0.0
872,DE_OCGT,2050,4,11,12,0.0,0.0
873,DE_OCGT,2050,4,13,14,0.0,0.0
874,DE_OCGT,2050,4,15,16,0.0,0.0
875,DE_OCGT,2050,4,17,18,0.0,0.0
876,DE_OCGT,2050,4,19,20,0.0,0.0
877,DE_OCGT,2050,4,21,22,0.0,0.0
878,DE_OCGT,2050,4,23,24,0.0,0.0
879,DE_OCGT,2050,5,1,2,-0.0,-0.0
880,DE_OCGT,2050,5,3,4,0.0,0.0
881,DE_OCGT,2050,5,5,6,0.0,0.0
882,DE_OCGT,2050,5,7,8,0.0,0.0
883,DE_OCGT,2050,5,9,10,0.0,0.0
884,DE_OCGT,2050,5,11,12,0.0,0.0
885,DE_OCGT,2050,5,13,14,0.0,0.0
886,DE_OCGT,2050,5,15,16,0.0,0.0
887,DE_OCGT,2050,5,17,18,0.0,0.0
888,DE_OCGT,2050,5,19,20,0.0,0.0
889,DE_OCGT,2050,5,21,22,0.0,0.0
890,DE_OCGT,2050,5,23,24,0.0,0.0
891,DE_OCGT,2050,6,1,2,-0.0,-0.0
892,DE_OCGT,2050,6,3,4,0.0,0.0
893,DE_OCGT,2050,6,5,6,0.0,0.0
894,DE_OCGT,2050,6,7,8,0.0,0.0
895,DE_OCGT,2050,6,9,10,0.0,0.0
896,DE_OCGT,2050,6,11,12,0.0,0.0
897,DE_OCGT,2050,6,13,14,0.0,0.0
898,DE_OCGT,2050,6,15,16,0.0,0.0
899,DE_OCGT,2050,6,17,18,0.0,0.0
900,DE_OCGT,2050,6,19,20,0.0,0.0
901,DE_OCGT,2050,6,21,22,0.0,0.0
902,DE_OCGT,2050,6,23,24,0.0,0.0
903,DE_OCGT,2050,7,1,2,-0.0,-0.0
904,DE_OCGT,2050,7,3,4,0.0,0.0
905,DE_OCGT,2050,7,5,6,0.0,0.0
906,DE_OCGT,2050,7,7,8,0.0,0.0
907,DE_OCGT,2050,7,9,10,0.0,0.0
908,DE_OCGT,2050,7,11,12,0.0,0.0
909,DE_OCGT,2050,7,13,14,0.0,0.0
910,DE_OCGT,2050,7,15,16,0.0,0.0
911,DE_OCGT,2050,7,17,18,0.0,0.0
912,DE_OCGT,2050,7,19,20,0.0,0.0
913,DE_OCGT,2050,7,21,22,0.0,0.0
914,DE_OCGT,2050,7,23,24,0.0,0.0
915,DE_OCGT,2050,8,1,2,-0.0,-0.0
916,DE_OCGT,2050,8,3,4,0.0,0.0
917,DE_OCGT,2050,8,5,6,0.0,0.0
918,DE_OCGT,2050,8,7,8,0.0,0.0
919,DE_OCGT,2050,8,9,10,0.0,0.0
920,DE_OCGT,2050,8,11,12,0.0,0.0
921,DE_OCGT,2050,8,13,14,0.0,0.0
922,DE_OCGT,2050,8,15,16,0.0,0.0
923,DE_OCGT,2050,8,17,18,0.0,0.0
924,DE_OCGT,2050,8,19,20,0.0,0.0
925,DE_OCGT,2050,8,21,22,0.0,0.0
926,DE_OCGT,2050,8,23,24,0.0,0.0
927,DE_OCGT,2050,9,1,2,-0.0,-0.0
928,DE_OCGT,2050,9,3,4,0.0,0.0
929,DE_OCGT,2050,9,5,6,0.0,0.0
930,DE_OCGT,2050,9,7,8,0.0,0.0
931,DE_OCGT,2050,9,9,10,0.0,0.0
932,DE_OCGT,2050,9,11,12,0.0,0.0
933,DE_OCGT,2050,9,13,14,0.0,0.0
934,DE_OCGT,2050,9,15,16,0.0,0.0
935,DE_OCGT,2050,9,17,18,0.0,0.0
936,DE_OCGT,2050,9,19,20,0.0,0.0
937,DE_OCGT,2050,9,21,22,0.0,0.0
938,DE_OCGT,2050,9,23,24,0.0,0.0
939,DE_OCGT,2050,10,1,2,-0.0,-0.0
940,DE_OCGT,2050,10,3,4,0.0,0.0
941,DE_OCGT,2050,10,5,6,0.0,0.0
942,DE_OCGT,2050,10,7,8,0.0,0.0
943,DE_OCGT,2050,10,9,10,0.0,0.0
944,DE_OCGT,2050,10,11,12,0.0,0.0
945,DE_OCGT,2050,10,13,14,0.0,0.0
946,DE_OCGT,2050,10,15,16,0.0,0.0
947,DE_OCGT,2050,10,17,18,0.0,0.0
948,DE_OCGT,2050,10,19,20,0.0,0.0
949,DE_OCGT,2050,10,21,22,0.0,0.0
950,DE_OCGT,2050,10,23,24,0.0,0.0
951,DK_Gas,2050,1,1,2,-0.0,-0.0
952,DK_Gas,2050,1,3,4,-10.040017052,0.0
953,DK_Gas,2050,1,5,6,-20.080034104,0.0
954,DK_Gas,2050,1,7,8,0.0,0.0
955,DK_Gas,2050,1,9,10,0.0,0.0
956,DK_Gas,2050,1,11,12,0.0,30.120051156
957,DK_Gas,2050,1,13,14,0.0,20.080034104
958,DK_Gas,2050,1,15,16,0.0,10.040017052
959,DK_Gas,2050,1,17,18,0.0,0.0
960,DK_Gas,2050,1,19,20,0.0,0.0
961,DK_Gas,2050,1,21,22,0.0,0.0
962,DK_Gas,2050,1,23,24,0.0,0.0
963,DK_Gas,2050,2,1,2,-0.0,-0.0
964,DK_Gas,2050,2,3,4,0.0,0.0
965,DK_Gas,2050,2,5,6,0.0,0.0
966,DK_Gas,2050,2,7,8,0.0,0.0
967,DK_Gas,2050,2,9,10,0.0,0.0
968,DK_Gas,2050,2,11,12,0.0,0.0
969,DK_Gas,2050,2,13,14,0.0,0.0
970,DK_Gas,2050,2,15,16,0.0,0.0
971,DK_Gas,2050,2,17,18,0.0,0.0
972,DK_Gas,2050,2,19,20,0.0,0.0
973,DK_Gas,2050,2,21,22,0.0,0.0
974,DK_Gas,2050,2,23,24,0.0,0.0
975,DK_Gas,2050,3,1,2,-0.0,-0.0
976,DK_Gas,2050,3,3,4,0.0,0.0
977,DK_Gas,2050,3,5,6,0.0,0.0
978,DK_Gas,2050,3,7,8,0.0,0.0
979,DK_Gas,2050,3,9,10,0.0,0.0
980,DK_Gas,2050,3,11,12,0.0,0.0
981,DK_Gas,2050,3,13,14,0.0,0.0
982,DK_Gas,2050,3,15,16,0.0,0.0
983,DK_Gas,2050,3,17,18,0.0,0.0
984,DK_Gas,2050,3,19,20,0.0,0.0
985,DK_Gas,2050,3,21,22,0.0,0.0
986,DK_Gas,2050,3,23,24,0.0,0.0
987,DK_Gas,2050,4,1,2,-0.0,-0.0
988,DK_Gas,2050,4,3,4,0.0,0.0
989,DK_Gas,2050,4,5,6,0.0,0.0
990,DK_Gas,2050,4,7,8,0.0,0.0
991,DK_Gas,2050,4,9,10,0.0,0.0
992,DK_Gas,2050,4,11,12,0.0,0.0
993,DK_Gas,2050,4,13,14,0.0,0.0
994,DK_Gas,2050,4,15,16,0.0,0.0
995,DK_Gas,2050,4,17,18,0.0,0.0
996,DK_Gas,2050,4,19,20,0.0,0.0
997,DK_Gas,2050,4,21,22,0.0,0.0
998,DK_Gas,2050,4,23,24,0.0,0.0
999,DK_Gas,2050,5,1,2,-0.0,-0.0
1000,DK_Gas,2050,5,3,4,0.0,0.0
1001,DK_Gas,2050,5,5,6,0.0,0.0
1002,DK_Gas,2050,5,7,8,0.0,0.0
1003,DK_Gas,2050,5,9,10,0.0,0.0
1004,DK_Gas,2050,5,11,12,0.0,0.0
1005,DK_Gas,2050,5,13,14,0.0,0.0
1006,DK_Gas,2050,5,15,16,0.0,0.0
1007,DK_Gas,2050,5,17,18,0.0,0.0
1008,DK_Gas,2050,5,19,20,0.0,0.0
1009,DK_Gas,2050,5,21,22,0.0,0.0
1010,DK_Gas,2050,5,23,24,0.0,0.0
1011,DK_Gas,2050,6,1,2,-0.0,-0.0
1012,DK_Gas,2050,6,3,4,0.0,0.0
1013,DK_Gas,2050,6,5,6,0.0,0.0
1014,DK_Gas,2050,6,7,8,0.0,0.0
1015,DK_Gas,2050,6,9,10,0.0,0.0
1016,DK_Gas,2050,6,11,12,0.0,0.0
1017,DK_Gas,2050,6,13,14,0.0,0.0
1018,DK_Gas,2050,6,15,16,0.0,0.0
1019,DK_Gas,2050,6,17,18,0.0,0.0
1020,DK_Gas,2050,6,19,20,0.0,0.0
1021,DK_Gas,2050,6,21,22,0.0,0.0
1022,DK_Gas,2050,6,23,24,0.0,0.0
1023,DK_Gas,2050,7,1,2,-0.0,-0.0
1024,DK_Gas,2050,7,3,4,0.0,0.0
1025,DK_Gas,2050,7,5,6,0.0,0.0
1026,DK_Gas,2050,7,7,8,0.0,0.0
1027,DK_Gas,2050,7,9,10,0.0,0.0
1028,DK_Gas,2050,7,11,12,0.0,0.0
1029,DK_Gas,2050,7,13,14,-7.009068507999999,0.0
1030,DK_Gas,2050,7,15,16,-14.441296765999994,0.0
1031,DK_Gas,2050,7,17,18,-21.87352502399999,0.0
1032,DK_Gas,2050,7,19,20,0.0,0.0
1033,DK_Gas,2050,7,21,22,0.0,14.018137015999999
1034,DK_Gas,2050,7,23,24,0.0,7.0090685079999995
1035,DK_Gas,2050,8,1,2,-0.0,-0.0
1036,DK_Gas,2050,8,3,4,0.0,0.0
1037,DK_Gas,2050,8,5,6,0.0,0.0
1038,DK_Gas,2050,8,7,8,0.0,0.0
1039,DK_Gas,2050,8,9,10,0.0,0.0
1040,DK_Gas,2050,8,11,12,0.0,0.0
1041,DK_Gas,2050,8,13,14,0.0,0.0
1042,DK_Gas,2050,8,15,16,0.0,0.0
1043,DK_Gas,2050,8,17,18,0.0,0.0
1044,DK_Gas,2050,8,19,20,0.0,0.0
1045,DK_Gas,2050,8,21,22,0.0,0.0
1046,DK_Gas,2050,8,23,24,0.0,0.0
1047,DK_Gas,2050,9,1,2,-0.0,-0.0
1048,DK_Gas,2050,9,3,4,0.0,0.0
1049,DK_Gas,2050,9,5,6,0.0,0.0
1050,DK_Gas,2050,9,7,8,0.0,0.0
1051,DK_Gas,2050,9,9,10,0.0,0.0
1052,DK_Gas,2050,9,11,12,0.0,0.0
1053,DK_Gas,2050,9,13,14,0.0,0.0
