id,asset,year,period_block_start,period_block_end,solution
141,AT_Pump_Hydro_Closed,2050,197,200,366.7776807566788
142,AT_Pump_Hydro_Closed,2050,201,204,459.16494673057605
143,AT_Pump_Hydro_Closed,2050,205,208,858.5859715711576
144,AT_Pump_Hydro_Closed,2050,209,212,1565.0407552784272
145,AT_Pump_Hydro_Closed,2050,213,216,1043.3605035189512
146,AT_Pump_Hydro_Closed,2050,217,220,521.6802517594756
147,AT_Pump_Hydro_Closed,2050,221,224,0.0
148,AT_Pump_Hydro_Closed,2050,225,228,92.387265973897
149,AT_Pump_Hydro_Closed,2050,229,232,184.774531947794
150,AT_Pump_Hydro_Closed,2050,233,236,277.161797921691
151,AT_Pump_Hydro_Closed,2050,237,240,983.6165816289606
152,AT_Pump_Hydro_Closed,2050,241,244,659.1787984565367
153,AT_Pump_Hydro_Closed,2050,245,248,751.5660644304337
154,AT_Pump_Hydro_Closed,2050,249,252,1150.9870892710169
155,AT_Pump_Hydro_Closed,2050,253,256,1133.5830649652821
156,AT_Pump_Hydro_Closed,2050,257,260,1800.0
157,AT_Pump_Hydro_Closed,2050,261,264,1168.0049874485337
158,AT_Pump_Hydro_Closed,2050,265,268,864.8603752236136
159,AT_Pump_Hydro_Closed,2050,269,272,1637.458310413579
160,AT_Pump_Hydro_Closed,2050,273,276,1364.0441470004082
161,AT_Pump_Hydro_Closed,2050,277,280,1565.6992327415828
162,AT_Pump_Hydro_Closed,2050,281,284,1621.135469654958
163,AT_Pump_Hydro_Closed,2050,285,288,1570.3907064130851
164,AT_Pump_Hydro_Closed,2050,289,292,1519.6459431712124
165,AT_Pump_Hydro_Closed,2050,293,296,1180.1976851471713
166,AT_Pump_Hydro_Closed,2050,297,300,712.6278727589781
167,AT_Pump_Hydro_Closed,2050,301,304,768.0641096723532
168,AT_Pump_Hydro_Closed,2050,305,308,136.06909712088702
169,AT_Pump_Hydro_Closed,2050,309,312,0.0
170,AT_Pump_Hydro_Closed,2050,313,316,164.75780841955157
171,AT_Pump_Hydro_Closed,2050,317,320,329.51561683910313
