id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
362,AT_Pump_Hydro_Closed,2050,6,4,6,0.0
363,AT_Pump_Hydro_Closed,2050,6,7,9,0.0
364,AT_Pump_Hydro_Closed,2050,6,10,12,0.0
365,AT_Pump_Hydro_Closed,2050,6,13,15,0.0
366,AT_Pump_Hydro_Closed,2050,6,16,18,0.0
367,AT_Pump_Hydro_Closed,2050,6,19,21,-1.1381938578106094
368,AT_Pump_Hydro_Closed,2050,6,22,24,-1.0305271170514685
369,AT_Pump_Hydro_Closed,2050,7,1,3,0.0
370,AT_Pump_Hydro_Closed,2050,7,4,6,0.0
371,AT_Pump_Hydro_Closed,2050,7,7,9,-0.0
372,AT_Pump_Hydro_Closed,2050,7,10,12,0.0
373,AT_Pump_Hydro_Closed,2050,7,13,15,0.0
374,AT_Pump_Hydro_Closed,2050,7,16,18,0.0
375,AT_Pump_Hydro_Closed,2050,7,19,21,0.0
376,AT_Pump_Hydro_Closed,2050,7,22,24,0.0
377,AT_Pump_Hydro_Closed,2050,8,1,3,0.0
378,AT_Pump_Hydro_Closed,2050,8,4,6,0.0
379,AT_Pump_Hydro_Closed,2050,8,7,9,0.0
380,AT_Pump_Hydro_Closed,2050,8,10,12,0.0
381,AT_Pump_Hydro_Closed,2050,8,13,15,0.0
382,AT_Pump_Hydro_Closed,2050,8,16,18,0.0
383,AT_Pump_Hydro_Closed,2050,8,19,21,0.0
384,AT_Pump_Hydro_Closed,2050,8,22,24,0.0
385,AT_Pump_Hydro_Closed,2050,9,1,3,-0.0
386,AT_Pump_Hydro_Closed,2050,9,4,6,0.0
387,AT_Pump_Hydro_Closed,2050,9,7,9,0.0
388,AT_Pump_Hydro_Closed,2050,9,10,12,0.0
389,AT_Pump_Hydro_Closed,2050,9,13,15,0.0
390,AT_Pump_Hydro_Closed,2050,9,16,18,0.0
391,AT_Pump_Hydro_Closed,2050,9,19,21,-0.0
392,AT_Pump_Hydro_Closed,2050,9,22,24,0.0
393,AT_Pump_Hydro_Closed,2050,10,1,3,0.0
394,AT_Pump_Hydro_Closed,2050,10,4,6,0.0
395,AT_Pump_Hydro_Closed,2050,10,7,9,0.0
396,AT_Pump_Hydro_Closed,2050,10,10,12,0.0
397,AT_Pump_Hydro_Closed,2050,10,13,15,0.0
398,AT_Pump_Hydro_Closed,2050,10,16,18,-3.530509218307998e-14
399,AT_Pump_Hydro_Closed,2050,10,19,21,0.0
400,AT_Pump_Hydro_Closed,2050,10,22,24,0.0
401,AT_Solar,2050,1,1,3,-4.864426124999987
402,AT_Solar,2050,1,4,6,-5.333654368027197
403,AT_Solar,2050,1,7,9,-5.001345631972811
404,AT_Solar,2050,1,10,12,-2.5100154989999983
405,AT_Solar,2050,1,13,15,-2.5100154989999983
406,AT_Solar,2050,1,16,18,-4.864426125
407,AT_Solar,2050,1,19,21,-5.333654368027195
408,AT_Solar,2050,1,22,24,-5.001345631972809
409,AT_Solar,2050,2,1,3,0.0
410,AT_Solar,2050,2,4,6,0.0
411,AT_Solar,2050,2,7,9,-0.0
412,AT_Solar,2050,2,10,12,-0.0
413,AT_Solar,2050,2,13,15,-0.0
414,AT_Solar,2050,2,16,18,-0.0
415,AT_Solar,2050,2,19,21,-0.0
416,AT_Solar,2050,2,22,24,0.0
417,AT_Solar,2050,3,1,3,-2.8275000000000006
418,AT_Solar,2050,3,4,6,-2.8275000000000006
