id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,solution
454,BG_OCGT,2050,4,7,12,true,0.0
455,BG_OCGT,2050,4,13,18,true,0.0
456,BG_OCGT,2050,4,19,24,true,0.0
457,BG_OCGT,2050,5,1,6,true,0.0
458,BG_OCGT,2050,5,7,12,true,0.0
459,BG_OCGT,2050,5,13,18,true,0.0
460,BG_OCGT,2050,5,19,24,true,0.0
461,BG_OCGT,2050,6,1,6,true,0.0
462,BG_OCGT,2050,6,7,12,true,0.0
463,BG_OCGT,2050,6,13,18,true,0.0
464,BG_OCGT,2050,6,19,24,true,0.0
465,BG_OCGT,2050,7,1,6,true,0.0
466,BG_OCGT,2050,7,7,12,true,0.0
467,BG_OCGT,2050,7,13,18,true,0.0
468,BG_OCGT,2050,7,19,24,true,0.0
469,BG_OCGT,2050,8,1,6,true,0.0
470,BG_OCGT,2050,8,7,12,true,0.0
471,BG_OCGT,2050,8,13,18,true,0.0
472,BG_OCGT,2050,8,19,24,true,0.0
473,BG_OCGT,2050,9,1,6,true,0.0
474,BG_OCGT,2050,9,7,12,true,0.0
475,BG_OCGT,2050,9,13,18,true,0.0
476,BG_OCGT,2050,9,19,24,true,0.0
477,BG_OCGT,2050,10,1,6,true,0.0
478,BG_OCGT,2050,10,7,12,true,0.0
479,BG_OCGT,2050,10,13,18,true,0.0
480,BG_OCGT,2050,10,19,24,true,0.0
481,CH_Nuclear,2050,1,1,3,true,0.0
482,CH_Nuclear,2050,1,4,6,true,0.0
483,CH_Nuclear,2050,1,7,9,true,0.0
484,CH_Nuclear,2050,1,10,12,true,0.0
485,CH_Nuclear,2050,1,13,15,true,0.0
486,CH_Nuclear,2050,1,16,18,true,0.0
487,CH_Nuclear,2050,1,19,21,true,0.0
488,CH_Nuclear,2050,1,22,24,true,0.0
489,CH_Nuclear,2050,2,1,3,true,0.0
490,CH_Nuclear,2050,2,4,6,true,0.0
491,CH_Nuclear,2050,2,7,9,true,0.0
492,CH_Nuclear,2050,2,10,12,true,0.0
493,CH_Nuclear,2050,2,13,15,true,0.0
494,CH_Nuclear,2050,2,16,18,true,0.0
495,CH_Nuclear,2050,2,19,21,true,0.0
496,CH_Nuclear,2050,2,22,24,true,0.0
497,CH_Nuclear,2050,3,1,3,true,0.0
498,CH_Nuclear,2050,3,4,6,true,0.0
499,CH_Nuclear,2050,3,7,9,true,0.0
500,CH_Nuclear,2050,3,10,12,true,0.0
501,CH_Nuclear,2050,3,13,15,true,0.0
502,CH_Nuclear,2050,3,16,18,true,0.0
503,CH_Nuclear,2050,3,19,21,true,0.0
504,CH_Nuclear,2050,3,22,24,true,0.0
505,CH_Nuclear,2050,4,1,3,true,0.0
506,CH_Nuclear,2050,4,4,6,true,0.0
507,CH_Nuclear,2050,4,7,9,true,0.0
508,CH_Nuclear,2050,4,10,12,true,0.0
509,CH_Nuclear,2050,4,13,15,true,0.0
510,CH_Nuclear,2050,4,16,18,true,0.0
511,CH_Nuclear,2050,4,19,21,true,0.0
512,CH_Nuclear,2050,4,22,24,true,0.0
513,CH_Nuclear,2050,5,1,3,true,0.0
514,CH_Nuclear,2050,5,4,6,true,0.0
515,CH_Nuclear,2050,5,7,9,true,0.0
516,CH_Nuclear,2050,5,10,12,true,0.0
517,CH_Nuclear,2050,5,13,15,true,0.0
518,CH_Nuclear,2050,5,16,18,true,0.0
519,CH_Nuclear,2050,5,19,21,true,0.0
520,CH_Nuclear,2050,5,22,24,true,0.0
521,CH_Nuclear,2050,6,1,3,true,0.0
522,CH_Nuclear,2050,6,4,6,true,0.0
523,CH_Nuclear,2050,6,7,9,true,0.0
524,CH_Nuclear,2050,6,10,12,true,0.0
525,CH_Nuclear,2050,6,13,15,true,0.0
526,CH_Nuclear,2050,6,16,18,true,0.0
527,CH_Nuclear,2050,6,19,21,true,0.0
528,CH_Nuclear,2050,6,22,24,true,0.0
529,CH_Nuclear,2050,7,1,3,true,0.0
530,CH_Nuclear,2050,7,4,6,true,0.0
531,CH_Nuclear,2050,7,7,9,true,0.0
532,CH_Nuclear,2050,7,10,12,true,0.0
533,CH_Nuclear,2050,7,13,15,true,0.0
534,CH_Nuclear,2050,7,16,18,true,0.0
535,CH_Nuclear,2050,7,19,21,true,0.0
536,CH_Nuclear,2050,7,22,24,true,0.0
537,CH_Nuclear,2050,8,1,3,true,0.0
538,CH_Nuclear,2050,8,4,6,true,0.0
539,CH_Nuclear,2050,8,7,9,true,0.0
540,CH_Nuclear,2050,8,10,12,true,0.0
541,CH_Nuclear,2050,8,13,15,true,0.0
542,CH_Nuclear,2050,8,16,18,true,0.0
543,CH_Nuclear,2050,8,19,21,true,0.0
544,CH_Nuclear,2050,8,22,24,true,0.0
545,CH_Nuclear,2050,9,1,3,true,0.0
