id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
204,GR_Wind_Offshore,2050,true,49.0,,0.0
205,GR_Nuclear,2050,true,2095.0,,0.0
206,LV_Coal,2050,true,824.0,,0.0
207,EE_Wind_Offshore,2050,true,49.0,,0.0
208,MT_Coal,2050,true,824.0,,-0.0
209,CY_Wind_Offshore,2050,true,49.0,,-0.0
210,BG_CCGT,2050,true,357.0,,0.0
211,PL_CCGT,2050,true,357.0,,9.0
212,GR_OCGT,2050,true,357.0,,2.0
213,BE_Wind_Offshore,2050,true,49.0,,-0.0
214,FR_Nuclear,2050,true,2095.0,,-0.0
215,DK_CCGT,2050,true,357.0,,3.0
216,IE_Battery,2050,false,100.0,,0.012486736103014984
217,CZ_Solar,2050,true,18.0,,245.0
218,PL_Nuclear,2050,true,2095.0,,0.0
219,ES_Wind_Onshore,2050,true,49.0,,1185.0
220,ES_Battery,2050,false,100.0,,0.01206348306834647
221,LT_Solar,2050,true,18.0,,66.0
222,FI_CCGT,2050,true,357.0,,6.0
223,HU_CCGT,2050,true,357.0,,3.0
224,SK_Solar,2050,true,18.0,,34.0
225,PT_Battery,2050,false,100.0,,0.4314981272895566
226,HR_Wind_Offshore,2050,true,49.0,,-0.0
227,HR_Battery,2050,false,100.0,,0.0
228,RO_Solar,2050,true,18.0,,318.0
229,GR_Wind_Onshore,2050,true,49.0,,110.0
230,GR_CCGT,2050,true,357.0,,2.0
231,MT_Solar,2050,true,18.0,,37.0
232,MT_Nuclear,2050,true,2095.0,,-0.0
233,UK_Wind_Onshore,2050,true,49.0,,1415.0
234,BG_Coal,2050,true,824.0,,2.0
235,NL_Solar,2050,true,18.0,,506.0
236,CH_CCGT,2050,true,357.0,,2.0
237,HU_Nuclear,2050,true,2095.0,,-0.0
238,BG_Wind_Onshore,2050,true,49.0,,145.0
239,CY_OCGT,2050,true,357.0,,0.0
240,UK_Wind_Offshore,2050,true,49.0,,0.0
