id,asset,year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_simple_method
482,CZ_Pump_Hydro_Open,2050,1,7,12,0.0
483,CZ_Pump_Hydro_Open,2050,1,13,18,-25.53440624999995
484,CZ_Pump_Hydro_Open,2050,1,19,24,0.0
485,CZ_Pump_Hydro_Open,2050,2,1,6,0.0
486,CZ_Pump_Hydro_Open,2050,2,7,12,-15.898781249999999
487,CZ_Pump_Hydro_Open,2050,2,13,18,-15.898781249999999
488,CZ_Pump_Hydro_Open,2050,2,19,24,0.0
489,CZ_Pump_Hydro_Open,2050,3,1,6,0.0
490,CZ_Pump_Hydro_Open,2050,3,7,12,0.0
491,CZ_Pump_Hydro_Open,2050,3,13,18,0.0
492,CZ_Pump_Hydro_Open,2050,3,19,24,0.0
493,CZ_Pump_Hydro_Open,2050,4,1,6,0.0
494,CZ_Pump_Hydro_Open,2050,4,7,12,0.0
495,CZ_Pump_Hydro_Open,2050,4,13,18,0.0
