id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
252,DE_E_Balance,2050,3,19,24,-0.0
253,DE_E_Balance,2050,4,1,6,-0.0
254,DE_E_Balance,2050,4,7,12,-0.0
255,DE_E_Balance,2050,4,13,18,-0.0
256,DE_E_Balance,2050,4,19,24,-0.0
257,DE_E_Balance,2050,5,1,6,-0.0
258,DE_E_Balance,2050,5,7,12,-0.0
259,DE_E_Balance,2050,5,13,18,-0.0
260,DE_E_Balance,2050,5,19,24,-0.0
261,DE_E_Balance,2050,6,1,6,21.060000000000002
262,DE_E_Balance,2050,6,7,12,16.1240625
263,DE_E_Balance,2050,6,13,18,-0.0
264,DE_E_Balance,2050,6,19,24,21.060000000000002
265,DE_E_Balance,2050,7,1,6,43.289999999999964
266,DE_E_Balance,2050,7,7,12,43.29000000000001
267,DE_E_Balance,2050,7,13,18,43.29000000000001
268,DE_E_Balance,2050,7,19,24,1332.0
269,DE_E_Balance,2050,8,1,6,-0.0
270,DE_E_Balance,2050,8,7,12,-0.0
271,DE_E_Balance,2050,8,13,18,-0.0
272,DE_E_Balance,2050,8,19,24,-0.0
273,DE_E_Balance,2050,9,1,6,-0.0
274,DE_E_Balance,2050,9,7,12,-0.0
275,DE_E_Balance,2050,9,13,18,-0.0
276,DE_E_Balance,2050,9,19,24,-0.0
277,DE_E_Balance,2050,10,1,6,1656.0
278,DE_E_Balance,2050,10,7,12,2162.9387755102034
279,DE_E_Balance,2050,10,13,18,2162.9387755102034
280,DE_E_Balance,2050,10,19,24,1656.0
281,DK_E_Balance,2050,1,1,6,1908.0
282,DK_E_Balance,2050,1,7,12,62.01000000000002
283,DK_E_Balance,2050,1,13,18,21.942
284,DK_E_Balance,2050,1,19,24,62.01000000000002
285,DK_E_Balance,2050,2,1,6,-0.0
286,DK_E_Balance,2050,2,7,12,-0.0
287,DK_E_Balance,2050,2,13,18,-0.0
288,DK_E_Balance,2050,2,19,24,-0.0
289,DK_E_Balance,2050,3,1,6,-0.0
290,DK_E_Balance,2050,3,7,12,-0.0
291,DK_E_Balance,2050,3,13,18,-0.0
292,DK_E_Balance,2050,3,19,24,-0.0
293,DK_E_Balance,2050,4,1,6,-0.0
294,DK_E_Balance,2050,4,7,12,-0.0
295,DK_E_Balance,2050,4,13,18,-0.0
296,DK_E_Balance,2050,4,19,24,-0.0
297,DK_E_Balance,2050,5,1,6,-0.0
298,DK_E_Balance,2050,5,7,12,-0.0
299,DK_E_Balance,2050,5,13,18,-0.0
300,DK_E_Balance,2050,5,19,24,-0.0
301,DK_E_Balance,2050,6,1,6,21.060000000000002
302,DK_E_Balance,2050,6,7,12,16.1240625
303,DK_E_Balance,2050,6,13,18,-0.0
304,DK_E_Balance,2050,6,19,24,21.060000000000002
305,DK_E_Balance,2050,7,1,6,43.29000000000001
306,DK_E_Balance,2050,7,7,12,43.29000000000001
307,DK_E_Balance,2050,7,13,18,43.29000000000001
308,DK_E_Balance,2050,7,19,24,1332.0
309,DK_E_Balance,2050,8,1,6,-0.0
310,DK_E_Balance,2050,8,7,12,-0.0
311,DK_E_Balance,2050,8,13,18,-0.0
312,DK_E_Balance,2050,8,19,24,-0.0
313,DK_E_Balance,2050,9,1,6,-0.0
314,DK_E_Balance,2050,9,7,12,-0.0
315,DK_E_Balance,2050,9,13,18,-0.0
316,DK_E_Balance,2050,9,19,24,-0.0
317,DK_E_Balance,2050,10,1,6,1656.0
318,DK_E_Balance,2050,10,7,12,2162.9387755102034
319,DK_E_Balance,2050,10,13,18,2162.9387755102034
320,DK_E_Balance,2050,10,19,24,1656.0
321,EE_E_Balance,2050,1,1,6,-0.0
322,EE_E_Balance,2050,1,7,12,-0.0
323,EE_E_Balance,2050,1,13,18,-0.0
324,EE_E_Balance,2050,1,19,24,21.942
325,EE_E_Balance,2050,2,1,6,-0.0
326,EE_E_Balance,2050,2,7,12,-0.0
327,EE_E_Balance,2050,2,13,18,-0.0
328,EE_E_Balance,2050,2,19,24,-0.0
329,EE_E_Balance,2050,3,1,6,-0.0
330,EE_E_Balance,2050,3,7,12,-0.0
331,EE_E_Balance,2050,3,13,18,-0.0
332,EE_E_Balance,2050,3,19,24,-0.0
333,EE_E_Balance,2050,4,1,6,-0.0
334,EE_E_Balance,2050,4,7,12,-0.0
335,EE_E_Balance,2050,4,13,18,-0.0
336,EE_E_Balance,2050,4,19,24,-0.0
337,EE_E_Balance,2050,5,1,6,-0.0
338,EE_E_Balance,2050,5,7,12,-0.0
339,EE_E_Balance,2050,5,13,18,-0.0
340,EE_E_Balance,2050,5,19,24,-0.0
341,EE_E_Balance,2050,6,1,6,-0.0
342,EE_E_Balance,2050,6,7,12,-0.0
343,EE_E_Balance,2050,6,13,18,-0.0
344,EE_E_Balance,2050,6,19,24,-0.0
345,EE_E_Balance,2050,7,1,6,-0.0
346,EE_E_Balance,2050,7,7,12,-0.0
347,EE_E_Balance,2050,7,13,18,-0.0
348,EE_E_Balance,2050,7,19,24,-0.0
349,EE_E_Balance,2050,8,1,6,-0.0
350,EE_E_Balance,2050,8,7,12,-0.0
351,EE_E_Balance,2050,8,13,18,-0.0
