id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,asset_1,capacity,capacity_storage_energy,consumer_balance_sense,discount_rate,economic_lifetime,energy_to_power_ratio,group,investment_integer,investment_integer_storage_energy,investment_method,is_seasonal,start_up_cost,shut_down_cost,max_ramp_down,max_ramp_up,min_operating_point,minimum_down_time,minimum_up_time,ramping,storage_method_energy,technical_lifetime,type,unit_commitment,unit_commitment_integer_1,unit_commitment_method,use_binary_storage_method,max_su_ramp,max_sd_ramp,start_trajectory,shut_trajectory,dual_limit_units_on_simple_method
100,AT_Coal,2030,7,13,16,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
101,AT_Coal,2030,7,17,20,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
102,AT_Coal,2030,7,21,24,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
103,AT_Coal,2030,8,1,4,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
104,AT_Coal,2030,8,5,8,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
105,AT_Coal,2030,8,9,12,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
106,AT_Coal,2030,8,13,16,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
107,AT_Coal,2030,8,17,20,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
108,AT_Coal,2030,8,21,24,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
109,AT_Coal,2030,9,1,4,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
110,AT_Coal,2030,9,5,8,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
111,AT_Coal,2030,9,9,12,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
112,AT_Coal,2030,9,13,16,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
113,AT_Coal,2030,9,17,20,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
114,AT_Coal,2030,9,21,24,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
115,AT_Coal,2030,10,1,4,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
116,AT_Coal,2030,10,5,8,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
117,AT_Coal,2030,10,9,12,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
118,AT_Coal,2030,10,13,16,true,AT_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
