id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,solution
167,BE_OCGT,2050,3,23,24,true,0.0
168,BE_OCGT,2050,4,1,2,true,0.0
169,BE_OCGT,2050,4,3,4,true,0.0
170,BE_OCGT,2050,4,5,6,true,0.0
260,BE_OCGT,2050,4,7,8,true,0.0
171,BE_OCGT,2050,4,9,10,true,0.0
172,BE_OCGT,2050,4,11,12,true,0.0
173,BE_OCGT,2050,4,13,14,true,0.0
261,BE_OCGT,2050,4,15,16,true,0.0
174,BE_OCGT,2050,4,17,18,true,0.0
262,BE_OCGT,2050,4,19,20,true,0.0
175,BE_OCGT,2050,4,21,22,true,0.0
176,BE_OCGT,2050,4,23,24,true,0.0
177,BE_OCGT,2050,5,1,2,true,0.0
178,BE_OCGT,2050,5,3,4,true,0.0
179,BE_OCGT,2050,5,5,6,true,0.0
180,BE_OCGT,2050,5,7,8,true,0.0
181,BE_OCGT,2050,5,9,10,true,0.0
182,BE_OCGT,2050,5,11,12,true,0.0
183,BE_OCGT,2050,5,13,14,true,0.0
184,BE_OCGT,2050,5,15,16,true,0.0
185,BE_OCGT,2050,5,17,18,true,0.0
186,BE_OCGT,2050,5,19,20,true,0.0
187,BE_OCGT,2050,5,21,22,true,0.0
188,BE_OCGT,2050,5,23,24,true,0.0
189,BE_OCGT,2050,6,1,2,true,0.0
190,BE_OCGT,2050,6,3,4,true,0.0
191,BE_OCGT,2050,6,5,6,true,0.0
192,BE_OCGT,2050,6,7,8,true,0.0
193,BE_OCGT,2050,6,9,10,true,0.0
281,BE_OCGT,2050,6,11,12,true,0.0
282,BE_OCGT,2050,6,13,14,true,0.0
194,BE_OCGT,2050,6,15,16,true,0.0
195,BE_OCGT,2050,6,17,18,true,0.0
283,BE_OCGT,2050,6,19,20,true,0.0
196,BE_OCGT,2050,6,21,22,true,0.0
197,BE_OCGT,2050,6,23,24,true,0.0
198,BE_OCGT,2050,7,1,2,true,0.0
292,BE_OCGT,2050,7,3,4,true,0.0
199,BE_OCGT,2050,7,5,6,true,0.0
263,BE_OCGT,2050,7,7,8,true,0.0
200,BE_OCGT,2050,7,9,10,true,0.0
201,BE_OCGT,2050,7,11,12,true,0.0
264,BE_OCGT,2050,7,13,14,true,0.0
293,BE_OCGT,2050,7,15,16,true,0.0
202,BE_OCGT,2050,7,17,18,true,0.0
265,BE_OCGT,2050,7,19,20,true,0.0
203,BE_OCGT,2050,7,21,22,true,0.0
204,BE_OCGT,2050,7,23,24,true,0.0
205,BE_OCGT,2050,8,1,2,true,0.0
284,BE_OCGT,2050,8,3,4,true,0.0
206,BE_OCGT,2050,8,5,6,true,0.0
285,BE_OCGT,2050,8,7,8,true,0.0
266,BE_OCGT,2050,8,9,10,true,0.0
207,BE_OCGT,2050,8,11,12,true,0.0
286,BE_OCGT,2050,8,13,14,true,0.0
208,BE_OCGT,2050,8,15,16,true,0.0
209,BE_OCGT,2050,8,17,18,true,0.0
299,BE_OCGT,2050,8,19,20,true,0.0
210,BE_OCGT,2050,8,21,22,true,0.0
211,BE_OCGT,2050,8,23,24,true,0.0
212,BE_OCGT,2050,9,1,2,true,0.0
213,BE_OCGT,2050,9,3,4,true,0.0
267,BE_OCGT,2050,9,5,6,true,0.0
268,BE_OCGT,2050,9,7,8,true,0.0
214,BE_OCGT,2050,9,9,10,true,0.0
215,BE_OCGT,2050,9,11,12,true,0.0
216,BE_OCGT,2050,9,13,14,true,0.0
217,BE_OCGT,2050,9,15,16,true,0.0
218,BE_OCGT,2050,9,17,18,true,0.0
269,BE_OCGT,2050,9,19,20,true,0.0
219,BE_OCGT,2050,9,21,22,true,0.0
270,BE_OCGT,2050,9,23,24,true,0.0
220,BE_OCGT,2050,10,1,2,true,0.0
221,BE_OCGT,2050,10,3,4,true,0.0
222,BE_OCGT,2050,10,5,6,true,0.0
223,BE_OCGT,2050,10,7,8,true,0.0
224,BE_OCGT,2050,10,9,10,true,0.0
225,BE_OCGT,2050,10,11,12,true,0.0
226,BE_OCGT,2050,10,13,14,true,0.0
227,BE_OCGT,2050,10,15,16,true,0.0
294,BE_OCGT,2050,10,17,18,true,0.0
228,BE_OCGT,2050,10,19,20,true,0.0
229,BE_OCGT,2050,10,21,22,true,0.0
230,BE_OCGT,2050,10,23,24,true,0.0
301,BG_Coal,2050,1,1,24,true,0.0
566,BG_Coal,2050,2,1,24,true,0.0
302,BG_Coal,2050,3,1,24,true,0.0
303,BG_Coal,2050,4,1,24,true,0.0
304,BG_Coal,2050,5,1,24,true,0.0
535,BG_Coal,2050,6,1,24,true,0.0
305,BG_Coal,2050,7,1,24,true,0.0
306,BG_Coal,2050,8,1,24,true,0.0
307,BG_Coal,2050,9,1,24,true,0.0
587,BG_Coal,2050,10,1,24,true,0.0
308,BG_Gas,2050,1,1,24,true,0.0
309,BG_Gas,2050,2,1,24,true,0.0
310,BG_Gas,2050,3,1,24,true,0.0
536,BG_Gas,2050,4,1,24,true,0.0
311,BG_Gas,2050,5,1,24,true,0.0
583,BG_Gas,2050,6,1,24,true,0.0
312,BG_Gas,2050,7,1,24,true,0.0
537,BG_Gas,2050,8,1,24,true,0.0
313,BG_Gas,2050,9,1,24,true,0.0
314,BG_Gas,2050,10,1,24,true,0.0
315,BG_Nuclear,2050,1,1,24,true,0.0
588,BG_Nuclear,2050,2,1,24,true,0.0
316,BG_Nuclear,2050,3,1,24,true,0.0
317,BG_Nuclear,2050,4,1,24,true,0.0
318,BG_Nuclear,2050,5,1,24,true,0.0
319,BG_Nuclear,2050,6,1,24,true,0.0
320,BG_Nuclear,2050,7,1,24,true,0.0
321,BG_Nuclear,2050,8,1,24,true,0.0
