id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,asset_1,capacity,capacity_storage_energy,consumer_balance_sense,discount_rate,economic_lifetime,energy_to_power_ratio,group,investment_integer,investment_integer_storage_energy,investment_method,is_seasonal,max_ramp_down,max_ramp_up,min_operating_point,ramping,storage_method_energy,technical_lifetime,type,unit_commitment,unit_commitment_integer_1,unit_commitment_method,use_binary_storage_method,start_up_cost,shut_down_cost,dual_limit_units_on_simple_method
3979,IE_OCGT,2050,2,13,14,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3980,IE_OCGT,2050,2,15,16,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3981,IE_OCGT,2050,2,17,18,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3982,IE_OCGT,2050,2,19,20,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3983,IE_OCGT,2050,2,21,22,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3984,IE_OCGT,2050,2,23,24,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3985,IE_OCGT,2050,3,1,2,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3986,IE_OCGT,2050,3,3,4,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3987,IE_OCGT,2050,3,5,6,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3988,IE_OCGT,2050,3,7,8,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3989,IE_OCGT,2050,3,9,10,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3990,IE_OCGT,2050,3,11,12,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3991,IE_OCGT,2050,3,13,14,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3992,IE_OCGT,2050,3,15,16,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3993,IE_OCGT,2050,3,17,18,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3994,IE_OCGT,2050,3,19,20,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3995,IE_OCGT,2050,3,21,22,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3996,IE_OCGT,2050,3,23,24,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3997,IE_OCGT,2050,4,1,2,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3998,IE_OCGT,2050,4,3,4,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
3999,IE_OCGT,2050,4,5,6,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4000,IE_OCGT,2050,4,7,8,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4001,IE_OCGT,2050,4,9,10,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4002,IE_OCGT,2050,4,11,12,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4003,IE_OCGT,2050,4,13,14,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4004,IE_OCGT,2050,4,15,16,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4005,IE_OCGT,2050,4,17,18,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4006,IE_OCGT,2050,4,19,20,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4007,IE_OCGT,2050,4,21,22,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4008,IE_OCGT,2050,4,23,24,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4009,IE_OCGT,2050,5,1,2,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4010,IE_OCGT,2050,5,3,4,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4011,IE_OCGT,2050,5,5,6,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4012,IE_OCGT,2050,5,7,8,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4013,IE_OCGT,2050,5,9,10,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4014,IE_OCGT,2050,5,11,12,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4015,IE_OCGT,2050,5,13,14,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4016,IE_OCGT,2050,5,15,16,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4017,IE_OCGT,2050,5,17,18,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4018,IE_OCGT,2050,5,19,20,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4019,IE_OCGT,2050,5,21,22,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4020,IE_OCGT,2050,5,23,24,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4021,IE_OCGT,2050,6,1,2,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4022,IE_OCGT,2050,6,3,4,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4023,IE_OCGT,2050,6,5,6,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4024,IE_OCGT,2050,6,7,8,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4025,IE_OCGT,2050,6,9,10,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4026,IE_OCGT,2050,6,11,12,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4027,IE_OCGT,2050,6,13,14,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4028,IE_OCGT,2050,6,15,16,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4029,IE_OCGT,2050,6,17,18,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4030,IE_OCGT,2050,6,19,20,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4031,IE_OCGT,2050,6,21,22,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4032,IE_OCGT,2050,6,23,24,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4033,IE_OCGT,2050,7,1,2,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4034,IE_OCGT,2050,7,3,4,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4035,IE_OCGT,2050,7,5,6,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4036,IE_OCGT,2050,7,7,8,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4037,IE_OCGT,2050,7,9,10,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4038,IE_OCGT,2050,7,11,12,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4039,IE_OCGT,2050,7,13,14,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4040,IE_OCGT,2050,7,15,16,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4041,IE_OCGT,2050,7,17,18,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4042,IE_OCGT,2050,7,19,20,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4043,IE_OCGT,2050,7,21,22,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4044,IE_OCGT,2050,7,23,24,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4045,IE_OCGT,2050,8,1,2,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4046,IE_OCGT,2050,8,3,4,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4047,IE_OCGT,2050,8,5,6,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4048,IE_OCGT,2050,8,7,8,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4049,IE_OCGT,2050,8,9,10,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4050,IE_OCGT,2050,8,11,12,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4051,IE_OCGT,2050,8,13,14,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4052,IE_OCGT,2050,8,15,16,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4053,IE_OCGT,2050,8,17,18,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4054,IE_OCGT,2050,8,19,20,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4055,IE_OCGT,2050,8,21,22,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4056,IE_OCGT,2050,8,23,24,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4057,IE_OCGT,2050,9,1,2,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4058,IE_OCGT,2050,9,3,4,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4059,IE_OCGT,2050,9,5,6,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4060,IE_OCGT,2050,9,7,8,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4061,IE_OCGT,2050,9,9,10,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4062,IE_OCGT,2050,9,11,12,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4063,IE_OCGT,2050,9,13,14,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4064,IE_OCGT,2050,9,15,16,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4065,IE_OCGT,2050,9,17,18,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4066,IE_OCGT,2050,9,19,20,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4067,IE_OCGT,2050,9,21,22,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4068,IE_OCGT,2050,9,23,24,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4069,IE_OCGT,2050,10,1,2,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4070,IE_OCGT,2050,10,3,4,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4071,IE_OCGT,2050,10,5,6,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4072,IE_OCGT,2050,10,7,8,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4073,IE_OCGT,2050,10,9,10,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4074,IE_OCGT,2050,10,11,12,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4075,IE_OCGT,2050,10,13,14,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4076,IE_OCGT,2050,10,15,16,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4077,IE_OCGT,2050,10,17,18,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4078,IE_OCGT,2050,10,19,20,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4079,IE_OCGT,2050,10,21,22,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4080,IE_OCGT,2050,10,23,24,true,IE_OCGT,116.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
4081,IT_Gas,2050,1,1,2,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4082,IT_Gas,2050,1,3,4,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4083,IT_Gas,2050,1,5,6,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4084,IT_Gas,2050,1,7,8,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4085,IT_Gas,2050,1,9,10,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4086,IT_Gas,2050,1,11,12,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4087,IT_Gas,2050,1,13,14,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4088,IT_Gas,2050,1,15,16,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4089,IT_Gas,2050,1,17,18,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4090,IT_Gas,2050,1,19,20,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4091,IT_Gas,2050,1,21,22,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4092,IT_Gas,2050,1,23,24,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4093,IT_Gas,2050,2,1,2,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4094,IT_Gas,2050,2,3,4,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4095,IT_Gas,2050,2,5,6,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
4096,IT_Gas,2050,2,7,8,true,IT_Gas,41910.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,34.2,0.0,0.0
3241,HR_Coal,2050,1,1,2,true,HR_Coal,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.5,0.5,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,35.64,0.0,0.0
3242,HR_Coal,2050,1,3,4,true,HR_Coal,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.5,0.5,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,35.64,0.0,0.0
3243,HR_Coal,2050,1,5,6,true,HR_Coal,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.5,0.5,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,35.64,0.0,0.0
3244,HR_Coal,2050,1,7,8,true,HR_Coal,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.5,0.5,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,35.64,0.0,0.0
3245,HR_Coal,2050,1,9,10,true,HR_Coal,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.5,0.5,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,35.64,0.0,0.0
3246,HR_Coal,2050,1,11,12,true,HR_Coal,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.5,0.5,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,35.64,0.0,0.0
3247,HR_Coal,2050,1,13,14,true,HR_Coal,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.5,0.5,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,35.64,0.0,0.0
3248,HR_Coal,2050,1,15,16,true,HR_Coal,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.5,0.5,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,35.64,0.0,0.0
