id,asset,year,rep_period,time_block_start,time_block_end,rn,dual_su_sd_eq_units_on_diff
1605,DE_CCGT,2030,8,17,17,9,0.0
1606,DE_CCGT,2030,8,19,19,10,0.0
1607,DE_CCGT,2030,8,21,21,11,0.0
1608,DE_CCGT,2030,8,23,23,12,0.0
1609,DE_CCGT,2030,9,3,3,2,0.0
1610,DE_CCGT,2030,9,5,5,3,0.0
1611,DE_CCGT,2030,9,7,7,4,0.0
1612,DE_CCGT,2030,9,9,9,5,0.0
1613,DE_CCGT,2030,9,11,11,6,0.0
1614,DE_CCGT,2030,9,13,13,7,0.0
1615,DE_CCGT,2030,9,15,15,8,0.0
1616,DE_CCGT,2030,9,17,17,9,0.0
1617,DE_CCGT,2030,9,19,19,10,0.0
1618,DE_CCGT,2030,9,21,21,11,0.0
1619,DE_CCGT,2030,9,23,23,12,0.0
1620,DE_CCGT,2030,10,3,3,2,0.0
1621,DE_CCGT,2030,10,5,5,3,0.0
1622,DE_CCGT,2030,10,7,7,4,0.0
1623,DE_CCGT,2030,10,9,9,5,0.0
1624,DE_CCGT,2030,10,11,11,6,0.0
1625,DE_CCGT,2030,10,13,13,7,0.0
1626,DE_CCGT,2030,10,15,15,8,0.0
1627,DE_CCGT,2030,10,17,17,9,0.0
1628,DE_CCGT,2030,10,19,19,10,0.0
1629,DE_CCGT,2030,10,21,21,11,0.0
1630,DE_CCGT,2030,10,23,23,12,0.0
1631,DE_Coal,2030,1,3,3,2,0.0
1632,DE_Coal,2030,1,5,5,3,0.0
1633,DE_Coal,2030,1,7,7,4,0.0
1634,DE_Coal,2030,1,9,9,5,0.0
1635,DE_Coal,2030,1,11,11,6,0.0
1636,DE_Coal,2030,1,13,13,7,0.0
1637,DE_Coal,2030,1,15,15,8,0.0
1638,DE_Coal,2030,1,17,17,9,0.0
1639,DE_Coal,2030,1,19,19,10,0.0
1640,DE_Coal,2030,1,21,21,11,0.0
1641,DE_Coal,2030,1,23,23,12,0.0
1642,DE_Coal,2030,2,3,3,2,0.0
1643,DE_Coal,2030,2,5,5,3,0.0
1644,DE_Coal,2030,2,7,7,4,0.0
1645,DE_Coal,2030,2,9,9,5,0.0
1646,DE_Coal,2030,2,11,11,6,0.0
1647,DE_Coal,2030,2,13,13,7,0.0
1648,DE_Coal,2030,2,15,15,8,0.0
1649,DE_Coal,2030,2,17,17,9,0.0
1650,DE_Coal,2030,2,19,19,10,0.0
1651,DE_Coal,2030,2,21,21,11,0.0
1652,DE_Coal,2030,2,23,23,12,0.0
1653,DE_Coal,2030,3,3,3,2,0.0
1654,DE_Coal,2030,3,5,5,3,0.0
1655,DE_Coal,2030,3,7,7,4,0.0
1656,DE_Coal,2030,3,9,9,5,0.0
1657,DE_Coal,2030,3,11,11,6,0.0
1658,DE_Coal,2030,3,13,13,7,0.0
1659,DE_Coal,2030,3,15,15,8,0.0
1660,DE_Coal,2030,3,17,17,9,0.0
1661,DE_Coal,2030,3,19,19,10,0.0
1662,DE_Coal,2030,3,21,21,11,0.0
1663,DE_Coal,2030,3,23,23,12,0.0
1664,DE_Coal,2030,4,3,3,2,0.0
1665,DE_Coal,2030,4,5,5,3,0.0
1666,DE_Coal,2030,4,7,7,4,0.0
1667,DE_Coal,2030,4,9,9,5,0.0
1668,DE_Coal,2030,4,11,11,6,0.0
1669,DE_Coal,2030,4,13,13,7,0.0
1670,DE_Coal,2030,4,15,15,8,0.0
1671,DE_Coal,2030,4,17,17,9,0.0
1672,DE_Coal,2030,4,19,19,10,0.0
1673,DE_Coal,2030,4,21,21,11,0.0
1674,DE_Coal,2030,4,23,23,12,0.0
1675,DE_Coal,2030,5,3,3,2,0.0
1676,DE_Coal,2030,5,5,5,3,0.0
1677,DE_Coal,2030,5,7,7,4,0.0
1678,DE_Coal,2030,5,9,9,5,0.0
1679,DE_Coal,2030,5,11,11,6,0.0
1680,DE_Coal,2030,5,13,13,7,0.0
1681,DE_Coal,2030,5,15,15,8,0.0
1682,DE_Coal,2030,5,17,17,9,0.0
1683,DE_Coal,2030,5,19,19,10,0.0
1684,DE_Coal,2030,5,21,21,11,0.0
1685,DE_Coal,2030,5,23,23,12,0.0
1686,DE_Coal,2030,6,3,3,2,0.0
1687,DE_Coal,2030,6,5,5,3,0.0
1688,DE_Coal,2030,6,7,7,4,0.0
1689,DE_Coal,2030,6,9,9,5,0.0
1690,DE_Coal,2030,6,11,11,6,0.0
1691,DE_Coal,2030,6,13,13,7,0.0
1692,DE_Coal,2030,6,15,15,8,0.0
1693,DE_Coal,2030,6,17,17,9,0.0
1694,DE_Coal,2030,6,19,19,10,0.0
1695,DE_Coal,2030,6,21,21,11,0.0
1696,DE_Coal,2030,6,23,23,12,0.0
1697,DE_Coal,2030,7,3,3,2,0.0
1698,DE_Coal,2030,7,5,5,3,0.0
1699,DE_Coal,2030,7,7,7,4,0.0
1700,DE_Coal,2030,7,9,9,5,0.0
1701,DE_Coal,2030,7,11,11,6,0.0
1702,DE_Coal,2030,7,13,13,7,0.0
1703,DE_Coal,2030,7,15,15,8,0.0
1704,DE_Coal,2030,7,17,17,9,0.0
1705,DE_Coal,2030,7,19,19,10,0.0
1706,DE_Coal,2030,7,21,21,11,0.0
1707,DE_Coal,2030,7,23,23,12,0.0
1708,DE_Coal,2030,8,3,3,2,0.0
1709,DE_Coal,2030,8,5,5,3,0.0
1710,DE_Coal,2030,8,7,7,4,0.0
1711,DE_Coal,2030,8,9,9,5,0.0
1712,DE_Coal,2030,8,11,11,6,0.0
1713,DE_Coal,2030,8,13,13,7,0.0
1714,DE_Coal,2030,8,15,15,8,0.0
1715,DE_Coal,2030,8,17,17,9,0.0
1716,DE_Coal,2030,8,19,19,10,0.0
1717,DE_Coal,2030,8,21,21,11,0.0
1718,DE_Coal,2030,8,23,23,12,0.0
1719,DE_Coal,2030,9,3,3,2,0.0
1720,DE_Coal,2030,9,5,5,3,0.0
1721,DE_Coal,2030,9,7,7,4,0.0
1722,DE_Coal,2030,9,9,9,5,0.0
1723,DE_Coal,2030,9,11,11,6,0.0
1724,DE_Coal,2030,9,13,13,7,0.0
1725,DE_Coal,2030,9,15,15,8,0.0
1726,DE_Coal,2030,9,17,17,9,0.0
1727,DE_Coal,2030,9,19,19,10,0.0
1728,DE_Coal,2030,9,21,21,11,0.0
1729,DE_Coal,2030,9,23,23,12,0.0
1730,DE_Coal,2030,10,3,3,2,0.0
1731,DE_Coal,2030,10,5,5,3,0.0
1732,DE_Coal,2030,10,7,7,4,0.0
1733,DE_Coal,2030,10,9,9,5,0.0
1734,DE_Coal,2030,10,11,11,6,0.0
1735,DE_Coal,2030,10,13,13,7,0.0
1736,DE_Coal,2030,10,15,15,8,0.0
1737,DE_Coal,2030,10,17,17,9,0.0
1738,DE_Coal,2030,10,19,19,10,0.0
1739,DE_Coal,2030,10,21,21,11,0.0
1740,DE_Coal,2030,10,23,23,12,0.0
1741,DE_Nuclear,2030,1,3,3,2,0.0
1742,DE_Nuclear,2030,1,5,5,3,0.0
1743,DE_Nuclear,2030,1,7,7,4,0.0
1744,DE_Nuclear,2030,1,9,9,5,0.0
1745,DE_Nuclear,2030,1,11,11,6,0.0
1746,DE_Nuclear,2030,1,13,13,7,0.0
1747,DE_Nuclear,2030,1,15,15,8,0.0
1748,DE_Nuclear,2030,1,17,17,9,0.0
1749,DE_Nuclear,2030,1,19,19,10,0.0
1750,DE_Nuclear,2030,1,21,21,11,0.0
1751,DE_Nuclear,2030,1,23,23,12,0.0
1752,DE_Nuclear,2030,2,3,3,2,0.0
1753,DE_Nuclear,2030,2,5,5,3,0.0
1754,DE_Nuclear,2030,2,7,7,4,0.0
1755,DE_Nuclear,2030,2,9,9,5,0.0
1756,DE_Nuclear,2030,2,11,11,6,0.0
1757,DE_Nuclear,2030,2,13,13,7,0.0
1758,DE_Nuclear,2030,2,15,15,8,0.0
1759,DE_Nuclear,2030,2,17,17,9,0.0
1760,DE_Nuclear,2030,2,19,19,10,0.0
1761,DE_Nuclear,2030,2,21,21,11,0.0
1762,DE_Nuclear,2030,2,23,23,12,0.0
1763,DE_Nuclear,2030,3,3,3,2,0.0
1764,DE_Nuclear,2030,3,5,5,3,0.0
1765,DE_Nuclear,2030,3,7,7,4,0.0
1766,DE_Nuclear,2030,3,9,9,5,0.0
1767,DE_Nuclear,2030,3,11,11,6,0.0
1768,DE_Nuclear,2030,3,13,13,7,0.0
1769,DE_Nuclear,2030,3,15,15,8,0.0
1770,DE_Nuclear,2030,3,17,17,9,0.0
1771,DE_Nuclear,2030,3,19,19,10,0.0
1772,DE_Nuclear,2030,3,21,21,11,0.0
1773,DE_Nuclear,2030,3,23,23,12,0.0
1774,DE_Nuclear,2030,4,3,3,2,0.0
1775,DE_Nuclear,2030,4,5,5,3,0.0
1776,DE_Nuclear,2030,4,7,7,4,0.0
1777,DE_Nuclear,2030,4,9,9,5,0.0
1778,DE_Nuclear,2030,4,11,11,6,0.0
1779,DE_Nuclear,2030,4,13,13,7,0.0
1780,DE_Nuclear,2030,4,15,15,8,0.0
1781,DE_Nuclear,2030,4,17,17,9,0.0
1782,DE_Nuclear,2030,4,19,19,10,0.0
1783,DE_Nuclear,2030,4,21,21,11,0.0
1784,DE_Nuclear,2030,4,23,23,12,0.0
1785,DE_Nuclear,2030,5,3,3,2,0.0
1786,DE_Nuclear,2030,5,5,5,3,0.0
1787,DE_Nuclear,2030,5,7,7,4,0.0
1788,DE_Nuclear,2030,5,9,9,5,0.0
1789,DE_Nuclear,2030,5,11,11,6,0.0
1790,DE_Nuclear,2030,5,13,13,7,0.0
1791,DE_Nuclear,2030,5,15,15,8,0.0
1792,DE_Nuclear,2030,5,17,17,9,0.0
1793,DE_Nuclear,2030,5,19,19,10,0.0
1794,DE_Nuclear,2030,5,21,21,11,0.0
1795,DE_Nuclear,2030,5,23,23,12,0.0
1796,DE_Nuclear,2030,6,3,3,2,0.0
1797,DE_Nuclear,2030,6,5,5,3,0.0
1798,DE_Nuclear,2030,6,7,7,4,0.0
1799,DE_Nuclear,2030,6,9,9,5,0.0
1800,DE_Nuclear,2030,6,11,11,6,0.0
1801,DE_Nuclear,2030,6,13,13,7,0.0
1802,DE_Nuclear,2030,6,15,15,8,0.0
1803,DE_Nuclear,2030,6,17,17,9,0.0
1804,DE_Nuclear,2030,6,19,19,10,0.0
1805,DE_Nuclear,2030,6,21,21,11,0.0
1806,DE_Nuclear,2030,6,23,23,12,0.0
1807,DE_Nuclear,2030,7,3,3,2,0.0
1808,DE_Nuclear,2030,7,5,5,3,0.0
1809,DE_Nuclear,2030,7,7,7,4,0.0
1810,DE_Nuclear,2030,7,9,9,5,0.0
1811,DE_Nuclear,2030,7,11,11,6,0.0
1812,DE_Nuclear,2030,7,13,13,7,0.0
1813,DE_Nuclear,2030,7,15,15,8,0.0
1814,DE_Nuclear,2030,7,17,17,9,0.0
1815,DE_Nuclear,2030,7,19,19,10,0.0
1816,DE_Nuclear,2030,7,21,21,11,0.0
1817,DE_Nuclear,2030,7,23,23,12,0.0
1818,DE_Nuclear,2030,8,3,3,2,0.0
1819,DE_Nuclear,2030,8,5,5,3,0.0
1820,DE_Nuclear,2030,8,7,7,4,0.0
1821,DE_Nuclear,2030,8,9,9,5,0.0
1822,DE_Nuclear,2030,8,11,11,6,0.0
1823,DE_Nuclear,2030,8,13,13,7,0.0
1824,DE_Nuclear,2030,8,15,15,8,0.0
1825,DE_Nuclear,2030,8,17,17,9,0.0
1826,DE_Nuclear,2030,8,19,19,10,0.0
1827,DE_Nuclear,2030,8,21,21,11,0.0
1828,DE_Nuclear,2030,8,23,23,12,0.0
1829,DE_Nuclear,2030,9,3,3,2,0.0
1830,DE_Nuclear,2030,9,5,5,3,0.0
1831,DE_Nuclear,2030,9,7,7,4,0.0
1832,DE_Nuclear,2030,9,9,9,5,0.0
1833,DE_Nuclear,2030,9,11,11,6,0.0
1834,DE_Nuclear,2030,9,13,13,7,0.0
1835,DE_Nuclear,2030,9,15,15,8,0.0
1836,DE_Nuclear,2030,9,17,17,9,0.0
1837,DE_Nuclear,2030,9,19,19,10,0.0
1838,DE_Nuclear,2030,9,21,21,11,0.0
1839,DE_Nuclear,2030,9,23,23,12,0.0
1840,DE_Nuclear,2030,10,3,3,2,0.0
1841,DE_Nuclear,2030,10,5,5,3,0.0
1842,DE_Nuclear,2030,10,7,7,4,0.0
1843,DE_Nuclear,2030,10,9,9,5,0.0
1844,DE_Nuclear,2030,10,11,11,6,0.0
1845,DE_Nuclear,2030,10,13,13,7,0.0
1846,DE_Nuclear,2030,10,15,15,8,0.0
1847,DE_Nuclear,2030,10,17,17,9,0.0
1848,DE_Nuclear,2030,10,19,19,10,0.0
1849,DE_Nuclear,2030,10,21,21,11,0.0
1850,DE_Nuclear,2030,10,23,23,12,0.0
1851,DE_OCGT,2030,1,3,3,2,0.0
1852,DE_OCGT,2030,1,5,5,3,0.0
1853,DE_OCGT,2030,1,7,7,4,0.0
1854,DE_OCGT,2030,1,9,9,5,0.0
1855,DE_OCGT,2030,1,11,11,6,0.0
1856,DE_OCGT,2030,1,13,13,7,0.0
1857,DE_OCGT,2030,1,15,15,8,0.0
1858,DE_OCGT,2030,1,17,17,9,0.0
1859,DE_OCGT,2030,1,19,19,10,0.0
1860,DE_OCGT,2030,1,21,21,11,0.0
1861,DE_OCGT,2030,1,23,23,12,0.0
1862,DE_OCGT,2030,2,3,3,2,0.0
1863,DE_OCGT,2030,2,5,5,3,0.0
1864,DE_OCGT,2030,2,7,7,4,0.0
1865,DE_OCGT,2030,2,9,9,5,0.0
1866,DE_OCGT,2030,2,11,11,6,0.0
1867,DE_OCGT,2030,2,13,13,7,0.0
1868,DE_OCGT,2030,2,15,15,8,0.0
1869,DE_OCGT,2030,2,17,17,9,0.0
1870,DE_OCGT,2030,2,19,19,10,0.0
1871,DE_OCGT,2030,2,21,21,11,0.0
1872,DE_OCGT,2030,2,23,23,12,0.0
1873,DE_OCGT,2030,3,3,3,2,0.0
1874,DE_OCGT,2030,3,5,5,3,0.0
1875,DE_OCGT,2030,3,7,7,4,0.0
1876,DE_OCGT,2030,3,9,9,5,0.0
1877,DE_OCGT,2030,3,11,11,6,0.0
1878,DE_OCGT,2030,3,13,13,7,0.0
1879,DE_OCGT,2030,3,15,15,8,0.0
1880,DE_OCGT,2030,3,17,17,9,0.0
1881,DE_OCGT,2030,3,19,19,10,0.0
1882,DE_OCGT,2030,3,21,21,11,0.0
1883,DE_OCGT,2030,3,23,23,12,0.0
1884,DE_OCGT,2030,4,3,3,2,0.0
1885,DE_OCGT,2030,4,5,5,3,0.0
1886,DE_OCGT,2030,4,7,7,4,0.0
1887,DE_OCGT,2030,4,9,9,5,0.0
1888,DE_OCGT,2030,4,11,11,6,0.0
1889,DE_OCGT,2030,4,13,13,7,0.0
1890,DE_OCGT,2030,4,15,15,8,0.0
1891,DE_OCGT,2030,4,17,17,9,0.0
1892,DE_OCGT,2030,4,19,19,10,0.0
1893,DE_OCGT,2030,4,21,21,11,0.0
1894,DE_OCGT,2030,4,23,23,12,0.0
1895,DE_OCGT,2030,5,3,3,2,0.0
1896,DE_OCGT,2030,5,5,5,3,0.0
1897,DE_OCGT,2030,5,7,7,4,0.0
1898,DE_OCGT,2030,5,9,9,5,0.0
1899,DE_OCGT,2030,5,11,11,6,0.0
1900,DE_OCGT,2030,5,13,13,7,0.0
1901,DE_OCGT,2030,5,15,15,8,0.0
1902,DE_OCGT,2030,5,17,17,9,0.0
1903,DE_OCGT,2030,5,19,19,10,0.0
1904,DE_OCGT,2030,5,21,21,11,0.0
1905,DE_OCGT,2030,5,23,23,12,0.0
1906,DE_OCGT,2030,6,3,3,2,0.0
1907,DE_OCGT,2030,6,5,5,3,0.0
1908,DE_OCGT,2030,6,7,7,4,0.0
1909,DE_OCGT,2030,6,9,9,5,0.0
1910,DE_OCGT,2030,6,11,11,6,0.0
1911,DE_OCGT,2030,6,13,13,7,0.0
1912,DE_OCGT,2030,6,15,15,8,0.0
1913,DE_OCGT,2030,6,17,17,9,0.0
1914,DE_OCGT,2030,6,19,19,10,0.0
1915,DE_OCGT,2030,6,21,21,11,0.0
1916,DE_OCGT,2030,6,23,23,12,0.0
1917,DE_OCGT,2030,7,3,3,2,0.0
1918,DE_OCGT,2030,7,5,5,3,0.0
1919,DE_OCGT,2030,7,7,7,4,0.0
1920,DE_OCGT,2030,7,9,9,5,0.0
1921,DE_OCGT,2030,7,11,11,6,0.0
1922,DE_OCGT,2030,7,13,13,7,0.0
1923,DE_OCGT,2030,7,15,15,8,0.0
1924,DE_OCGT,2030,7,17,17,9,0.0
1925,DE_OCGT,2030,7,19,19,10,0.0
1926,DE_OCGT,2030,7,21,21,11,0.0
1927,DE_OCGT,2030,7,23,23,12,0.0
1928,DE_OCGT,2030,8,3,3,2,0.0
1929,DE_OCGT,2030,8,5,5,3,0.0
1930,DE_OCGT,2030,8,7,7,4,0.0
1931,DE_OCGT,2030,8,9,9,5,0.0
1932,DE_OCGT,2030,8,11,11,6,0.0
1933,DE_OCGT,2030,8,13,13,7,0.0
1934,DE_OCGT,2030,8,15,15,8,0.0
1935,DE_OCGT,2030,8,17,17,9,0.0
1936,DE_OCGT,2030,8,19,19,10,0.0
1937,DE_OCGT,2030,8,21,21,11,0.0
1938,DE_OCGT,2030,8,23,23,12,0.0
1939,DE_OCGT,2030,9,3,3,2,0.0
1940,DE_OCGT,2030,9,5,5,3,0.0
1941,DE_OCGT,2030,9,7,7,4,0.0
1942,DE_OCGT,2030,9,9,9,5,0.0
1943,DE_OCGT,2030,9,11,11,6,0.0
1944,DE_OCGT,2030,9,13,13,7,0.0
1945,DE_OCGT,2030,9,15,15,8,0.0
1946,DE_OCGT,2030,9,17,17,9,0.0
1947,DE_OCGT,2030,9,19,19,10,0.0
1948,DE_OCGT,2030,9,21,21,11,0.0
1949,DE_OCGT,2030,9,23,23,12,0.0
1950,DE_OCGT,2030,10,3,3,2,0.0
1951,DE_OCGT,2030,10,5,5,3,0.0
1952,DE_OCGT,2030,10,7,7,4,0.0
1953,DE_OCGT,2030,10,9,9,5,0.0
1954,DE_OCGT,2030,10,11,11,6,0.0
1955,DE_OCGT,2030,10,13,13,7,0.0
1956,DE_OCGT,2030,10,15,15,8,0.0
1957,DE_OCGT,2030,10,17,17,9,0.0
1958,DE_OCGT,2030,10,19,19,10,0.0
1959,DE_OCGT,2030,10,21,21,11,0.0
1960,DE_OCGT,2030,10,23,23,12,0.0
1961,DK_CCGT,2030,1,3,3,2,0.0
1962,DK_CCGT,2030,1,5,5,3,0.0
1963,DK_CCGT,2030,1,7,7,4,0.0
1964,DK_CCGT,2030,1,9,9,5,0.0
1965,DK_CCGT,2030,1,11,11,6,0.0
1966,DK_CCGT,2030,1,13,13,7,0.0
1967,DK_CCGT,2030,1,15,15,8,0.0
1968,DK_CCGT,2030,1,17,17,9,0.0
1969,DK_CCGT,2030,1,19,19,10,0.0
1970,DK_CCGT,2030,1,21,21,11,0.0
1971,DK_CCGT,2030,1,23,23,12,0.0
1972,DK_CCGT,2030,2,3,3,2,0.0
1973,DK_CCGT,2030,2,5,5,3,0.0
1974,DK_CCGT,2030,2,7,7,4,0.0
1975,DK_CCGT,2030,2,9,9,5,0.0
1976,DK_CCGT,2030,2,11,11,6,0.0
1977,DK_CCGT,2030,2,13,13,7,0.0
1978,DK_CCGT,2030,2,15,15,8,0.0
1979,DK_CCGT,2030,2,17,17,9,0.0
1980,DK_CCGT,2030,2,19,19,10,0.0
1981,DK_CCGT,2030,2,21,21,11,0.0
1982,DK_CCGT,2030,2,23,23,12,0.0
1983,DK_CCGT,2030,3,3,3,2,0.0
1984,DK_CCGT,2030,3,5,5,3,0.0
1985,DK_CCGT,2030,3,7,7,4,0.0
1986,DK_CCGT,2030,3,9,9,5,0.0
1987,DK_CCGT,2030,3,11,11,6,0.0
1988,DK_CCGT,2030,3,13,13,7,0.0
1989,DK_CCGT,2030,3,15,15,8,0.0
1990,DK_CCGT,2030,3,17,17,9,0.0
1991,DK_CCGT,2030,3,19,19,10,0.0
1992,DK_CCGT,2030,3,21,21,11,0.0
1993,DK_CCGT,2030,3,23,23,12,0.0
1994,DK_CCGT,2030,4,3,3,2,0.0
1995,DK_CCGT,2030,4,5,5,3,0.0
1996,DK_CCGT,2030,4,7,7,4,0.0
1997,DK_CCGT,2030,4,9,9,5,0.0
1998,DK_CCGT,2030,4,11,11,6,0.0
1999,DK_CCGT,2030,4,13,13,7,0.0
2000,DK_CCGT,2030,4,15,15,8,0.0
2001,DK_CCGT,2030,4,17,17,9,0.0
2002,DK_CCGT,2030,4,19,19,10,0.0
2003,DK_CCGT,2030,4,21,21,11,0.0
2004,DK_CCGT,2030,4,23,23,12,0.0
2005,DK_CCGT,2030,5,3,3,2,0.0
2006,DK_CCGT,2030,5,5,5,3,0.0
2007,DK_CCGT,2030,5,7,7,4,0.0
2008,DK_CCGT,2030,5,9,9,5,0.0
2009,DK_CCGT,2030,5,11,11,6,0.0
2010,DK_CCGT,2030,5,13,13,7,0.0
2011,DK_CCGT,2030,5,15,15,8,0.0
2012,DK_CCGT,2030,5,17,17,9,0.0
2013,DK_CCGT,2030,5,19,19,10,0.0
2014,DK_CCGT,2030,5,21,21,11,0.0
2015,DK_CCGT,2030,5,23,23,12,0.0
2016,DK_CCGT,2030,6,3,3,2,0.0
2017,DK_CCGT,2030,6,5,5,3,0.0
2018,DK_CCGT,2030,6,7,7,4,0.0
2019,DK_CCGT,2030,6,9,9,5,0.0
2020,DK_CCGT,2030,6,11,11,6,0.0
2021,DK_CCGT,2030,6,13,13,7,0.0
2022,DK_CCGT,2030,6,15,15,8,0.0
2023,DK_CCGT,2030,6,17,17,9,0.0
2024,DK_CCGT,2030,6,19,19,10,0.0
2025,DK_CCGT,2030,6,21,21,11,0.0
2026,DK_CCGT,2030,6,23,23,12,0.0
2027,DK_CCGT,2030,7,3,3,2,0.0
2028,DK_CCGT,2030,7,5,5,3,0.0
2029,DK_CCGT,2030,7,7,7,4,0.0
2030,DK_CCGT,2030,7,9,9,5,0.0
2031,DK_CCGT,2030,7,11,11,6,0.0
2032,DK_CCGT,2030,7,13,13,7,0.0
2033,DK_CCGT,2030,7,15,15,8,0.0
2034,DK_CCGT,2030,7,17,17,9,0.0
2035,DK_CCGT,2030,7,19,19,10,0.0
2036,DK_CCGT,2030,7,21,21,11,0.0
2037,DK_CCGT,2030,7,23,23,12,0.0
2038,DK_CCGT,2030,8,3,3,2,0.0
2039,DK_CCGT,2030,8,5,5,3,0.0
2040,DK_CCGT,2030,8,7,7,4,0.0
2041,DK_CCGT,2030,8,9,9,5,0.0
2042,DK_CCGT,2030,8,11,11,6,0.0
2043,DK_CCGT,2030,8,13,13,7,0.0
2044,DK_CCGT,2030,8,15,15,8,0.0
2045,DK_CCGT,2030,8,17,17,9,0.0
2046,DK_CCGT,2030,8,19,19,10,0.0
2047,DK_CCGT,2030,8,21,21,11,0.0
2048,DK_CCGT,2030,8,23,23,12,0.0
2049,DK_CCGT,2030,9,3,3,2,0.0
2050,DK_CCGT,2030,9,5,5,3,0.0
2051,DK_CCGT,2030,9,7,7,4,0.0
2052,DK_CCGT,2030,9,9,9,5,0.0
2053,DK_CCGT,2030,9,11,11,6,0.0
2054,DK_CCGT,2030,9,13,13,7,0.0
2055,DK_CCGT,2030,9,15,15,8,0.0
2056,DK_CCGT,2030,9,17,17,9,0.0
2057,DK_CCGT,2030,9,19,19,10,0.0
2058,DK_CCGT,2030,9,21,21,11,0.0
2059,DK_CCGT,2030,9,23,23,12,0.0
2060,DK_CCGT,2030,10,3,3,2,0.0
2061,DK_CCGT,2030,10,5,5,3,0.0
2062,DK_CCGT,2030,10,7,7,4,0.0
2063,DK_CCGT,2030,10,9,9,5,0.0
2064,DK_CCGT,2030,10,11,11,6,0.0
2065,DK_CCGT,2030,10,13,13,7,0.0
2066,DK_CCGT,2030,10,15,15,8,0.0
2067,DK_CCGT,2030,10,17,17,9,0.0
2068,DK_CCGT,2030,10,19,19,10,0.0
2069,DK_CCGT,2030,10,21,21,11,0.0
2070,DK_CCGT,2030,10,23,23,12,0.0
2071,DK_Coal,2030,1,3,3,2,0.0
2072,DK_Coal,2030,1,5,5,3,0.0
2073,DK_Coal,2030,1,7,7,4,0.0
2074,DK_Coal,2030,1,9,9,5,0.0
2075,DK_Coal,2030,1,11,11,6,0.0
2076,DK_Coal,2030,1,13,13,7,0.0
2077,DK_Coal,2030,1,15,15,8,0.0
2078,DK_Coal,2030,1,17,17,9,0.0
2079,DK_Coal,2030,1,19,19,10,0.0
2080,DK_Coal,2030,1,21,21,11,0.0
2081,DK_Coal,2030,1,23,23,12,0.0
2082,DK_Coal,2030,2,3,3,2,0.0
2083,DK_Coal,2030,2,5,5,3,0.0
2084,DK_Coal,2030,2,7,7,4,0.0
2085,DK_Coal,2030,2,9,9,5,0.0
2086,DK_Coal,2030,2,11,11,6,0.0
2087,DK_Coal,2030,2,13,13,7,0.0
2088,DK_Coal,2030,2,15,15,8,0.0
2089,DK_Coal,2030,2,17,17,9,0.0
2090,DK_Coal,2030,2,19,19,10,0.0
2091,DK_Coal,2030,2,21,21,11,0.0
2092,DK_Coal,2030,2,23,23,12,0.0
2093,DK_Coal,2030,3,3,3,2,0.0
2094,DK_Coal,2030,3,5,5,3,0.0
2095,DK_Coal,2030,3,7,7,4,0.0
2096,DK_Coal,2030,3,9,9,5,0.0
2097,DK_Coal,2030,3,11,11,6,0.0
2098,DK_Coal,2030,3,13,13,7,0.0
2099,DK_Coal,2030,3,15,15,8,0.0
2100,DK_Coal,2030,3,17,17,9,0.0
2101,DK_Coal,2030,3,19,19,10,0.0
2102,DK_Coal,2030,3,21,21,11,0.0
2103,DK_Coal,2030,3,23,23,12,0.0
2104,DK_Coal,2030,4,3,3,2,0.0
2105,DK_Coal,2030,4,5,5,3,0.0
2106,DK_Coal,2030,4,7,7,4,0.0
2107,DK_Coal,2030,4,9,9,5,0.0
2108,DK_Coal,2030,4,11,11,6,0.0
2109,DK_Coal,2030,4,13,13,7,0.0
2110,DK_Coal,2030,4,15,15,8,0.0
2111,DK_Coal,2030,4,17,17,9,0.0
2112,DK_Coal,2030,4,19,19,10,0.0
2113,DK_Coal,2030,4,21,21,11,0.0
2114,DK_Coal,2030,4,23,23,12,0.0
2115,DK_Coal,2030,5,3,3,2,0.0
2116,DK_Coal,2030,5,5,5,3,0.0
2117,DK_Coal,2030,5,7,7,4,0.0
2118,DK_Coal,2030,5,9,9,5,0.0
2119,DK_Coal,2030,5,11,11,6,0.0
2120,DK_Coal,2030,5,13,13,7,0.0
2121,DK_Coal,2030,5,15,15,8,0.0
2122,DK_Coal,2030,5,17,17,9,0.0
2123,DK_Coal,2030,5,19,19,10,0.0
2124,DK_Coal,2030,5,21,21,11,0.0
2125,DK_Coal,2030,5,23,23,12,0.0
2126,DK_Coal,2030,6,3,3,2,0.0
2127,DK_Coal,2030,6,5,5,3,0.0
2128,DK_Coal,2030,6,7,7,4,0.0
2129,DK_Coal,2030,6,9,9,5,0.0
2130,DK_Coal,2030,6,11,11,6,0.0
2131,DK_Coal,2030,6,13,13,7,0.0
2132,DK_Coal,2030,6,15,15,8,0.0
2133,DK_Coal,2030,6,17,17,9,0.0
2134,DK_Coal,2030,6,19,19,10,0.0
2135,DK_Coal,2030,6,21,21,11,0.0
2136,DK_Coal,2030,6,23,23,12,0.0
2137,DK_Coal,2030,7,3,3,2,0.0
2138,DK_Coal,2030,7,5,5,3,0.0
2139,DK_Coal,2030,7,7,7,4,0.0
2140,DK_Coal,2030,7,9,9,5,0.0
2141,DK_Coal,2030,7,11,11,6,0.0
2142,DK_Coal,2030,7,13,13,7,0.0
2143,DK_Coal,2030,7,15,15,8,0.0
