id,asset,year,rep_period,time_block_start,time_block_end,rn,dual_su_sd_eq_units_on_diff
524,CY_Coal,2050,5,11,15,3,0.0
525,CY_Coal,2050,5,16,24,4,0.0
526,CY_Coal,2050,6,6,10,2,0.0
527,CY_Coal,2050,6,11,15,3,0.0
528,CY_Coal,2050,6,16,24,4,0.0
529,CY_Coal,2050,7,6,10,2,0.0
530,CY_Coal,2050,7,11,15,3,0.0
531,CY_Coal,2050,7,16,24,4,0.0
532,CY_Coal,2050,8,6,10,2,0.0
533,CY_Coal,2050,8,11,15,3,0.0
534,CY_Coal,2050,8,16,24,4,0.0
535,CY_Coal,2050,9,6,10,2,0.0
536,CY_Coal,2050,9,11,15,3,0.0
537,CY_Coal,2050,9,16,24,4,0.0
538,CY_Coal,2050,10,6,10,2,0.0
539,CY_Coal,2050,10,11,15,3,0.0
540,CY_Coal,2050,10,16,24,4,0.0
541,CY_Nuclear,2050,1,6,10,2,0.0
542,CY_Nuclear,2050,1,11,15,3,0.0
543,CY_Nuclear,2050,1,16,24,4,0.0
544,CY_Nuclear,2050,2,6,10,2,0.0
545,CY_Nuclear,2050,2,11,15,3,0.0
546,CY_Nuclear,2050,2,16,24,4,0.0
547,CY_Nuclear,2050,3,6,10,2,0.0
548,CY_Nuclear,2050,3,11,15,3,0.0
549,CY_Nuclear,2050,3,16,24,4,0.0
