id,asset,year,rep_period,time_block_start,time_block_end,rn,dual_shut_down_lower_bound
562,DE_OCGT,2050,5,1,6,17,0.0
563,DE_OCGT,2050,5,7,12,18,0.0
564,DE_OCGT,2050,5,13,18,19,0.0
565,DE_OCGT,2050,5,19,24,20,0.0
566,DE_OCGT,2050,6,1,6,21,0.0
567,DE_OCGT,2050,6,7,12,22,0.0
568,DE_OCGT,2050,6,13,18,23,0.0
569,DE_OCGT,2050,6,19,24,24,0.0
570,DE_OCGT,2050,7,1,6,25,0.0
571,DE_OCGT,2050,7,7,12,26,0.0
572,DE_OCGT,2050,7,13,18,27,0.0
573,DE_OCGT,2050,7,19,24,28,0.0
574,DE_OCGT,2050,8,1,6,29,0.0
575,DE_OCGT,2050,8,7,12,30,0.0
576,DE_OCGT,2050,8,13,18,31,0.0
577,DE_OCGT,2050,8,19,24,32,0.0
578,DE_OCGT,2050,9,1,6,33,0.0
579,DE_OCGT,2050,9,7,12,34,0.0
580,DE_OCGT,2050,9,13,18,35,0.0
581,DE_OCGT,2050,9,19,24,36,0.0
582,DE_OCGT,2050,10,1,6,37,0.0
583,DE_OCGT,2050,10,7,12,38,0.0
584,DE_OCGT,2050,10,13,18,39,0.0
585,DE_OCGT,2050,10,19,24,40,0.0
586,DK_Gas,2050,1,7,12,2,0.0
587,DK_Gas,2050,1,13,18,3,0.0
588,DK_Gas,2050,1,19,24,4,0.0
589,DK_Gas,2050,2,1,6,5,0.0
590,DK_Gas,2050,2,7,12,6,0.0
591,DK_Gas,2050,2,13,18,7,0.0
592,DK_Gas,2050,2,19,24,8,0.0
593,DK_Gas,2050,3,1,6,9,0.0
594,DK_Gas,2050,3,7,12,10,0.0
595,DK_Gas,2050,3,13,18,11,0.0
596,DK_Gas,2050,3,19,24,12,0.0
597,DK_Gas,2050,4,1,6,13,0.0
598,DK_Gas,2050,4,7,12,14,0.0
599,DK_Gas,2050,4,13,18,15,0.0
600,DK_Gas,2050,4,19,24,16,0.0
601,DK_Gas,2050,5,1,6,17,0.0
602,DK_Gas,2050,5,7,12,18,0.0
603,DK_Gas,2050,5,13,18,19,0.0
604,DK_Gas,2050,5,19,24,20,0.0
605,DK_Gas,2050,6,1,6,21,0.0
606,DK_Gas,2050,6,7,12,22,0.0
607,DK_Gas,2050,6,13,18,23,0.0
608,DK_Gas,2050,6,19,24,24,0.0
609,DK_Gas,2050,7,1,6,25,0.0
610,DK_Gas,2050,7,7,12,26,0.0
611,DK_Gas,2050,7,13,18,27,0.0
612,DK_Gas,2050,7,19,24,28,0.0
613,DK_Gas,2050,8,1,6,29,0.0
614,DK_Gas,2050,8,7,12,30,0.0
615,DK_Gas,2050,8,13,18,31,0.0
616,DK_Gas,2050,8,19,24,32,0.0
617,DK_Gas,2050,9,1,6,33,0.0
618,DK_Gas,2050,9,7,12,34,0.0
619,DK_Gas,2050,9,13,18,35,0.0
620,DK_Gas,2050,9,19,24,36,0.0
621,DK_Gas,2050,10,1,6,37,0.0
622,DK_Gas,2050,10,7,12,38,0.0
623,DK_Gas,2050,10,13,18,39,0.0
624,DK_Gas,2050,10,19,24,40,0.0
625,DK_OCGT,2050,1,7,12,2,0.0
626,DK_OCGT,2050,1,13,18,3,0.0
627,DK_OCGT,2050,1,19,24,4,0.0
628,DK_OCGT,2050,2,1,6,5,0.0
629,DK_OCGT,2050,2,7,12,6,0.0
630,DK_OCGT,2050,2,13,18,7,0.0
631,DK_OCGT,2050,2,19,24,8,0.0
632,DK_OCGT,2050,3,1,6,9,0.0
633,DK_OCGT,2050,3,7,12,10,0.0
634,DK_OCGT,2050,3,13,18,11,0.0
635,DK_OCGT,2050,3,19,24,12,0.0
636,DK_OCGT,2050,4,1,6,13,0.0
637,DK_OCGT,2050,4,7,12,14,0.0
638,DK_OCGT,2050,4,13,18,15,0.0
639,DK_OCGT,2050,4,19,24,16,0.0
640,DK_OCGT,2050,5,1,6,17,0.0
641,DK_OCGT,2050,5,7,12,18,0.0
642,DK_OCGT,2050,5,13,18,19,0.0
643,DK_OCGT,2050,5,19,24,20,0.0
644,DK_OCGT,2050,6,1,6,21,0.0
645,DK_OCGT,2050,6,7,12,22,0.0
646,DK_OCGT,2050,6,13,18,23,0.0
647,DK_OCGT,2050,6,19,24,24,0.0
648,DK_OCGT,2050,7,1,6,25,0.0
649,DK_OCGT,2050,7,7,12,26,0.0
650,DK_OCGT,2050,7,13,18,27,0.0
651,DK_OCGT,2050,7,19,24,28,0.0
652,DK_OCGT,2050,8,1,6,29,0.0
653,DK_OCGT,2050,8,7,12,30,0.0
654,DK_OCGT,2050,8,13,18,31,0.0
655,DK_OCGT,2050,8,19,24,32,0.0
656,DK_OCGT,2050,9,1,6,33,0.0
657,DK_OCGT,2050,9,7,12,34,0.0
658,DK_OCGT,2050,9,13,18,35,0.0
659,DK_OCGT,2050,9,19,24,36,0.0
660,DK_OCGT,2050,10,1,6,37,0.0
661,DK_OCGT,2050,10,7,12,38,0.0
662,DK_OCGT,2050,10,13,18,39,0.0
663,DK_OCGT,2050,10,19,24,40,0.0
664,ES_Gas,2050,1,7,12,2,0.0
665,ES_Gas,2050,1,13,18,3,0.0
666,ES_Gas,2050,1,19,24,4,0.0
667,ES_Gas,2050,2,1,6,5,0.0
668,ES_Gas,2050,2,7,12,6,0.0
669,ES_Gas,2050,2,13,18,7,0.0
670,ES_Gas,2050,2,19,24,8,0.0
671,ES_Gas,2050,3,1,6,9,0.0
672,ES_Gas,2050,3,7,12,10,0.0
673,ES_Gas,2050,3,13,18,11,0.0
674,ES_Gas,2050,3,19,24,12,0.0
675,ES_Gas,2050,4,1,6,13,0.0
676,ES_Gas,2050,4,7,12,14,0.0
677,ES_Gas,2050,4,13,18,15,0.0
678,ES_Gas,2050,4,19,24,16,0.0
679,ES_Gas,2050,5,1,6,17,0.0
680,ES_Gas,2050,5,7,12,18,0.0
681,ES_Gas,2050,5,13,18,19,0.0
682,ES_Gas,2050,5,19,24,20,0.0
683,ES_Gas,2050,6,1,6,21,0.0
684,ES_Gas,2050,6,7,12,22,0.0
685,ES_Gas,2050,6,13,18,23,0.0
686,ES_Gas,2050,6,19,24,24,0.0
687,ES_Gas,2050,7,1,6,25,0.0
688,ES_Gas,2050,7,7,12,26,0.0
689,ES_Gas,2050,7,13,18,27,0.0
690,ES_Gas,2050,7,19,24,28,0.0
691,ES_Gas,2050,8,1,6,29,0.0
692,ES_Gas,2050,8,7,12,30,0.0
693,ES_Gas,2050,8,13,18,31,0.0
694,ES_Gas,2050,8,19,24,32,0.0
695,ES_Gas,2050,9,1,6,33,0.0
696,ES_Gas,2050,9,7,12,34,0.0
697,ES_Gas,2050,9,13,18,35,0.0
698,ES_Gas,2050,9,19,24,36,0.0
699,ES_Gas,2050,10,1,6,37,0.0
700,ES_Gas,2050,10,7,12,38,0.0
701,ES_Gas,2050,10,13,18,39,0.0
702,ES_Gas,2050,10,19,24,40,0.0
703,ES_Nuclear,2050,1,7,12,2,0.0
704,ES_Nuclear,2050,1,13,18,3,0.0
705,ES_Nuclear,2050,1,19,24,4,0.0
706,ES_Nuclear,2050,2,1,6,5,0.0
707,ES_Nuclear,2050,2,7,12,6,0.0
708,ES_Nuclear,2050,2,13,18,7,0.0
709,ES_Nuclear,2050,2,19,24,8,0.0
710,ES_Nuclear,2050,3,1,6,9,0.0
711,ES_Nuclear,2050,3,7,12,10,0.0
712,ES_Nuclear,2050,3,13,18,11,0.0
713,ES_Nuclear,2050,3,19,24,12,0.0
714,ES_Nuclear,2050,4,1,6,13,0.0
715,ES_Nuclear,2050,4,7,12,14,0.0
716,ES_Nuclear,2050,4,13,18,15,0.0
717,ES_Nuclear,2050,4,19,24,16,0.0
718,ES_Nuclear,2050,5,1,6,17,0.0
719,ES_Nuclear,2050,5,7,12,18,0.0
720,ES_Nuclear,2050,5,13,18,19,0.0
721,ES_Nuclear,2050,5,19,24,20,0.0
722,ES_Nuclear,2050,6,1,6,21,0.0
723,ES_Nuclear,2050,6,7,12,22,0.0
724,ES_Nuclear,2050,6,13,18,23,0.0
725,ES_Nuclear,2050,6,19,24,24,0.0
726,ES_Nuclear,2050,7,1,6,25,0.0
727,ES_Nuclear,2050,7,7,12,26,0.0
728,ES_Nuclear,2050,7,13,18,27,0.0
729,ES_Nuclear,2050,7,19,24,28,0.0
730,ES_Nuclear,2050,8,1,6,29,0.0
731,ES_Nuclear,2050,8,7,12,30,0.0
732,ES_Nuclear,2050,8,13,18,31,0.0
733,ES_Nuclear,2050,8,19,24,32,0.0
734,ES_Nuclear,2050,9,1,6,33,0.0
735,ES_Nuclear,2050,9,7,12,34,0.0
736,ES_Nuclear,2050,9,13,18,35,0.0
737,ES_Nuclear,2050,9,19,24,36,0.0
738,ES_Nuclear,2050,10,1,6,37,0.0
739,ES_Nuclear,2050,10,7,12,38,0.0
740,ES_Nuclear,2050,10,13,18,39,0.0
741,ES_Nuclear,2050,10,19,24,40,0.0
742,FI_Gas,2050,1,7,12,2,0.0
743,FI_Gas,2050,1,13,18,3,0.0
744,FI_Gas,2050,1,19,24,4,0.0
745,FI_Gas,2050,2,1,6,5,0.0
746,FI_Gas,2050,2,7,12,6,0.0
747,FI_Gas,2050,2,13,18,7,0.0
748,FI_Gas,2050,2,19,24,8,0.0
749,FI_Gas,2050,3,1,6,9,0.0
750,FI_Gas,2050,3,7,12,10,0.0
751,FI_Gas,2050,3,13,18,11,0.0
752,FI_Gas,2050,3,19,24,12,0.0
753,FI_Gas,2050,4,1,6,13,0.0
754,FI_Gas,2050,4,7,12,14,0.0
755,FI_Gas,2050,4,13,18,15,0.0
756,FI_Gas,2050,4,19,24,16,0.0
757,FI_Gas,2050,5,1,6,17,0.0
758,FI_Gas,2050,5,7,12,18,0.0
759,FI_Gas,2050,5,13,18,19,0.0
760,FI_Gas,2050,5,19,24,20,0.0
761,FI_Gas,2050,6,1,6,21,0.0
762,FI_Gas,2050,6,7,12,22,0.0
763,FI_Gas,2050,6,13,18,23,0.0
764,FI_Gas,2050,6,19,24,24,0.0
765,FI_Gas,2050,7,1,6,25,0.0
766,FI_Gas,2050,7,7,12,26,0.0
767,FI_Gas,2050,7,13,18,27,0.0
768,FI_Gas,2050,7,19,24,28,0.0
769,FI_Gas,2050,8,1,6,29,0.0
770,FI_Gas,2050,8,7,12,30,0.0
771,FI_Gas,2050,8,13,18,31,0.0
772,FI_Gas,2050,8,19,24,32,0.0
773,FI_Gas,2050,9,1,6,33,0.0
774,FI_Gas,2050,9,7,12,34,0.0
775,FI_Gas,2050,9,13,18,35,0.0
776,FI_Gas,2050,9,19,24,36,0.0
777,FI_Gas,2050,10,1,6,37,0.0
778,FI_Gas,2050,10,7,12,38,0.0
779,FI_Gas,2050,10,13,18,39,0.0
780,FI_Gas,2050,10,19,24,40,0.0
781,FI_Nuclear,2050,1,7,12,2,0.0
782,FI_Nuclear,2050,1,13,18,3,0.0
783,FI_Nuclear,2050,1,19,24,4,0.0
784,FI_Nuclear,2050,2,1,6,5,0.0
785,FI_Nuclear,2050,2,7,12,6,0.0
786,FI_Nuclear,2050,2,13,18,7,0.0
787,FI_Nuclear,2050,2,19,24,8,0.0
788,FI_Nuclear,2050,3,1,6,9,0.0
789,FI_Nuclear,2050,3,7,12,10,0.0
790,FI_Nuclear,2050,3,13,18,11,0.0
791,FI_Nuclear,2050,3,19,24,12,0.0
792,FI_Nuclear,2050,4,1,6,13,0.0
793,FI_Nuclear,2050,4,7,12,14,0.0
794,FI_Nuclear,2050,4,13,18,15,0.0
795,FI_Nuclear,2050,4,19,24,16,0.0
796,FI_Nuclear,2050,5,1,6,17,0.0
797,FI_Nuclear,2050,5,7,12,18,0.0
798,FI_Nuclear,2050,5,13,18,19,0.0
799,FI_Nuclear,2050,5,19,24,20,0.0
800,FI_Nuclear,2050,6,1,6,21,0.0
801,FI_Nuclear,2050,6,7,12,22,0.0
802,FI_Nuclear,2050,6,13,18,23,0.0
803,FI_Nuclear,2050,6,19,24,24,0.0
804,FI_Nuclear,2050,7,1,6,25,0.0
805,FI_Nuclear,2050,7,7,12,26,0.0
806,FI_Nuclear,2050,7,13,18,27,0.0
807,FI_Nuclear,2050,7,19,24,28,0.0
808,FI_Nuclear,2050,8,1,6,29,0.0
809,FI_Nuclear,2050,8,7,12,30,0.0
810,FI_Nuclear,2050,8,13,18,31,0.0
811,FI_Nuclear,2050,8,19,24,32,0.0
812,FI_Nuclear,2050,9,1,6,33,0.0
813,FI_Nuclear,2050,9,7,12,34,0.0
814,FI_Nuclear,2050,9,13,18,35,0.0
815,FI_Nuclear,2050,9,19,24,36,0.0
816,FI_Nuclear,2050,10,1,6,37,0.0
817,FI_Nuclear,2050,10,7,12,38,0.0
818,FI_Nuclear,2050,10,13,18,39,0.0
819,FI_Nuclear,2050,10,19,24,40,0.0
820,FI_OCGT,2050,1,7,12,2,0.0
821,FI_OCGT,2050,1,13,18,3,0.0
822,FI_OCGT,2050,1,19,24,4,0.0
823,FI_OCGT,2050,2,1,6,5,0.0
824,FI_OCGT,2050,2,7,12,6,0.0
825,FI_OCGT,2050,2,13,18,7,0.0
826,FI_OCGT,2050,2,19,24,8,0.0
827,FI_OCGT,2050,3,1,6,9,0.0
828,FI_OCGT,2050,3,7,12,10,0.0
829,FI_OCGT,2050,3,13,18,11,0.0
830,FI_OCGT,2050,3,19,24,12,0.0
831,FI_OCGT,2050,4,1,6,13,0.0
832,FI_OCGT,2050,4,7,12,14,0.0
833,FI_OCGT,2050,4,13,18,15,0.0
834,FI_OCGT,2050,4,19,24,16,0.0
835,FI_OCGT,2050,5,1,6,17,0.0
836,FI_OCGT,2050,5,7,12,18,0.0
837,FI_OCGT,2050,5,13,18,19,0.0
838,FI_OCGT,2050,5,19,24,20,0.0
839,FI_OCGT,2050,6,1,6,21,0.0
840,FI_OCGT,2050,6,7,12,22,0.0
841,FI_OCGT,2050,6,13,18,23,0.0
842,FI_OCGT,2050,6,19,24,24,0.0
843,FI_OCGT,2050,7,1,6,25,0.0
844,FI_OCGT,2050,7,7,12,26,0.0
845,FI_OCGT,2050,7,13,18,27,0.0
846,FI_OCGT,2050,7,19,24,28,0.0
847,FI_OCGT,2050,8,1,6,29,0.0
848,FI_OCGT,2050,8,7,12,30,0.0
849,FI_OCGT,2050,8,13,18,31,0.0
850,FI_OCGT,2050,8,19,24,32,0.0
851,FI_OCGT,2050,9,1,6,33,0.0
852,FI_OCGT,2050,9,7,12,34,0.0
853,FI_OCGT,2050,9,13,18,35,0.0
854,FI_OCGT,2050,9,19,24,36,0.0
855,FI_OCGT,2050,10,1,6,37,0.0
856,FI_OCGT,2050,10,7,12,38,0.0
857,FI_OCGT,2050,10,13,18,39,0.0
858,FI_OCGT,2050,10,19,24,40,0.0
859,FR_Gas,2050,1,7,12,2,0.0
860,FR_Gas,2050,1,13,18,3,0.0
861,FR_Gas,2050,1,19,24,4,0.0
862,FR_Gas,2050,2,1,6,5,0.0
863,FR_Gas,2050,2,7,12,6,0.0
864,FR_Gas,2050,2,13,18,7,0.0
865,FR_Gas,2050,2,19,24,8,0.0
866,FR_Gas,2050,3,1,6,9,0.0
867,FR_Gas,2050,3,7,12,10,0.0
868,FR_Gas,2050,3,13,18,11,0.0
869,FR_Gas,2050,3,19,24,12,0.0
870,FR_Gas,2050,4,1,6,13,0.0
871,FR_Gas,2050,4,7,12,14,0.0
872,FR_Gas,2050,4,13,18,15,0.0
873,FR_Gas,2050,4,19,24,16,0.0
874,FR_Gas,2050,5,1,6,17,0.0
875,FR_Gas,2050,5,7,12,18,0.0
876,FR_Gas,2050,5,13,18,19,0.0
877,FR_Gas,2050,5,19,24,20,0.0
878,FR_Gas,2050,6,1,6,21,0.0
879,FR_Gas,2050,6,7,12,22,0.0
880,FR_Gas,2050,6,13,18,23,0.0
881,FR_Gas,2050,6,19,24,24,0.0
882,FR_Gas,2050,7,1,6,25,0.0
883,FR_Gas,2050,7,7,12,26,0.0
884,FR_Gas,2050,7,13,18,27,0.0
885,FR_Gas,2050,7,19,24,28,0.0
886,FR_Gas,2050,8,1,6,29,0.0
887,FR_Gas,2050,8,7,12,30,0.0
888,FR_Gas,2050,8,13,18,31,0.0
889,FR_Gas,2050,8,19,24,32,0.0
890,FR_Gas,2050,9,1,6,33,0.0
891,FR_Gas,2050,9,7,12,34,0.0
892,FR_Gas,2050,9,13,18,35,0.0
893,FR_Gas,2050,9,19,24,36,0.0
894,FR_Gas,2050,10,1,6,37,0.0
895,FR_Gas,2050,10,7,12,38,0.0
896,FR_Gas,2050,10,13,18,39,0.0
897,FR_Gas,2050,10,19,24,40,0.0
898,FR_Nuclear,2050,1,7,12,2,0.0
899,FR_Nuclear,2050,1,13,18,3,0.0
900,FR_Nuclear,2050,1,19,24,4,0.0
901,FR_Nuclear,2050,2,1,6,5,0.0
902,FR_Nuclear,2050,2,7,12,6,0.0
903,FR_Nuclear,2050,2,13,18,7,0.0
904,FR_Nuclear,2050,2,19,24,8,0.0
905,FR_Nuclear,2050,3,1,6,9,0.0
906,FR_Nuclear,2050,3,7,12,10,0.0
907,FR_Nuclear,2050,3,13,18,11,0.0
908,FR_Nuclear,2050,3,19,24,12,0.0
909,FR_Nuclear,2050,4,1,6,13,0.0
910,FR_Nuclear,2050,4,7,12,14,0.0
911,FR_Nuclear,2050,4,13,18,15,0.0
912,FR_Nuclear,2050,4,19,24,16,0.0
913,FR_Nuclear,2050,5,1,6,17,0.0
914,FR_Nuclear,2050,5,7,12,18,0.0
915,FR_Nuclear,2050,5,13,18,19,0.0
916,FR_Nuclear,2050,5,19,24,20,0.0
917,FR_Nuclear,2050,6,1,6,21,0.0
918,FR_Nuclear,2050,6,7,12,22,0.0
919,FR_Nuclear,2050,6,13,18,23,0.0
920,FR_Nuclear,2050,6,19,24,24,0.0
921,FR_Nuclear,2050,7,1,6,25,0.0
922,FR_Nuclear,2050,7,7,12,26,0.0
923,FR_Nuclear,2050,7,13,18,27,0.0
924,FR_Nuclear,2050,7,19,24,28,0.0
925,FR_Nuclear,2050,8,1,6,29,0.0
926,FR_Nuclear,2050,8,7,12,30,0.0
927,FR_Nuclear,2050,8,13,18,31,0.0
928,FR_Nuclear,2050,8,19,24,32,0.0
929,FR_Nuclear,2050,9,1,6,33,0.0
930,FR_Nuclear,2050,9,7,12,34,0.0
931,FR_Nuclear,2050,9,13,18,35,0.0
932,FR_Nuclear,2050,9,19,24,36,0.0
933,FR_Nuclear,2050,10,1,6,37,0.0
934,FR_Nuclear,2050,10,7,12,38,0.0
935,FR_Nuclear,2050,10,13,18,39,0.0
936,FR_Nuclear,2050,10,19,24,40,0.0
937,FR_OCGT,2050,1,7,12,2,0.0
938,FR_OCGT,2050,1,13,18,3,0.0
939,FR_OCGT,2050,1,19,24,4,0.0
940,FR_OCGT,2050,2,1,6,5,0.0
941,FR_OCGT,2050,2,7,12,6,0.0
942,FR_OCGT,2050,2,13,18,7,0.0
943,FR_OCGT,2050,2,19,24,8,0.0
944,FR_OCGT,2050,3,1,6,9,0.0
945,FR_OCGT,2050,3,7,12,10,0.0
946,FR_OCGT,2050,3,13,18,11,0.0
947,FR_OCGT,2050,3,19,24,12,0.0
948,FR_OCGT,2050,4,1,6,13,0.0
949,FR_OCGT,2050,4,7,12,14,0.0
950,FR_OCGT,2050,4,13,18,15,0.0
951,FR_OCGT,2050,4,19,24,16,0.0
952,FR_OCGT,2050,5,1,6,17,0.0
953,FR_OCGT,2050,5,7,12,18,0.0
954,FR_OCGT,2050,5,13,18,19,0.0
955,FR_OCGT,2050,5,19,24,20,0.0
956,FR_OCGT,2050,6,1,6,21,0.0
957,FR_OCGT,2050,6,7,12,22,0.0
958,FR_OCGT,2050,6,13,18,23,0.0
959,FR_OCGT,2050,6,19,24,24,0.0
960,FR_OCGT,2050,7,1,6,25,0.0
961,FR_OCGT,2050,7,7,12,26,0.0
962,FR_OCGT,2050,7,13,18,27,0.0
963,FR_OCGT,2050,7,19,24,28,0.0
964,FR_OCGT,2050,8,1,6,29,0.0
965,FR_OCGT,2050,8,7,12,30,0.0
966,FR_OCGT,2050,8,13,18,31,0.0
967,FR_OCGT,2050,8,19,24,32,0.0
968,FR_OCGT,2050,9,1,6,33,0.0
969,FR_OCGT,2050,9,7,12,34,0.0
970,FR_OCGT,2050,9,13,18,35,0.0
971,FR_OCGT,2050,9,19,24,36,0.0
972,FR_OCGT,2050,10,1,6,37,0.0
973,FR_OCGT,2050,10,7,12,38,0.0
974,FR_OCGT,2050,10,13,18,39,0.0
975,FR_OCGT,2050,10,19,24,40,0.0
976,GR_Gas,2050,1,7,12,2,0.0
977,GR_Gas,2050,1,13,18,3,0.0
978,GR_Gas,2050,1,19,24,4,0.0
979,GR_Gas,2050,2,1,6,5,0.0
980,GR_Gas,2050,2,7,12,6,0.0
981,GR_Gas,2050,2,13,18,7,0.0
982,GR_Gas,2050,2,19,24,8,0.0
983,GR_Gas,2050,3,1,6,9,0.0
984,GR_Gas,2050,3,7,12,10,0.0
985,GR_Gas,2050,3,13,18,11,0.0
986,GR_Gas,2050,3,19,24,12,0.0
987,GR_Gas,2050,4,1,6,13,0.0
988,GR_Gas,2050,4,7,12,14,0.0
989,GR_Gas,2050,4,13,18,15,0.0
990,GR_Gas,2050,4,19,24,16,0.0
991,GR_Gas,2050,5,1,6,17,0.0
992,GR_Gas,2050,5,7,12,18,0.0
993,GR_Gas,2050,5,13,18,19,0.0
994,GR_Gas,2050,5,19,24,20,0.0
995,GR_Gas,2050,6,1,6,21,0.0
996,GR_Gas,2050,6,7,12,22,0.0
997,GR_Gas,2050,6,13,18,23,0.0
998,GR_Gas,2050,6,19,24,24,0.0
999,GR_Gas,2050,7,1,6,25,0.0
1000,GR_Gas,2050,7,7,12,26,0.0
1001,GR_Gas,2050,7,13,18,27,0.0
1002,GR_Gas,2050,7,19,24,28,0.0
1003,GR_Gas,2050,8,1,6,29,0.0
1004,GR_Gas,2050,8,7,12,30,0.0
1005,GR_Gas,2050,8,13,18,31,0.0
1006,GR_Gas,2050,8,19,24,32,0.0
1007,GR_Gas,2050,9,1,6,33,0.0
1008,GR_Gas,2050,9,7,12,34,0.0
1009,GR_Gas,2050,9,13,18,35,0.0
1010,GR_Gas,2050,9,19,24,36,0.0
1011,GR_Gas,2050,10,1,6,37,0.0
1012,GR_Gas,2050,10,7,12,38,0.0
1013,GR_Gas,2050,10,13,18,39,0.0
1014,GR_Gas,2050,10,19,24,40,0.0
1015,GR_OCGT,2050,1,7,12,2,0.0
1016,GR_OCGT,2050,1,13,18,3,0.0
1017,GR_OCGT,2050,1,19,24,4,0.0
1018,GR_OCGT,2050,2,1,6,5,0.0
1019,GR_OCGT,2050,2,7,12,6,0.0
1020,GR_OCGT,2050,2,13,18,7,0.0
1021,GR_OCGT,2050,2,19,24,8,0.0
1022,GR_OCGT,2050,3,1,6,9,0.0
1023,GR_OCGT,2050,3,7,12,10,0.0
1024,GR_OCGT,2050,3,13,18,11,0.0
1025,GR_OCGT,2050,3,19,24,12,0.0
1026,GR_OCGT,2050,4,1,6,13,0.0
1027,GR_OCGT,2050,4,7,12,14,0.0
1028,GR_OCGT,2050,4,13,18,15,0.0
1029,GR_OCGT,2050,4,19,24,16,0.0
1030,GR_OCGT,2050,5,1,6,17,0.0
1031,GR_OCGT,2050,5,7,12,18,0.0
1032,GR_OCGT,2050,5,13,18,19,0.0
1033,GR_OCGT,2050,5,19,24,20,0.0
1034,GR_OCGT,2050,6,1,6,21,0.0
1035,GR_OCGT,2050,6,7,12,22,0.0
1036,GR_OCGT,2050,6,13,18,23,0.0
1037,GR_OCGT,2050,6,19,24,24,0.0
1038,GR_OCGT,2050,7,1,6,25,0.0
1039,GR_OCGT,2050,7,7,12,26,0.0
1040,GR_OCGT,2050,7,13,18,27,0.0
1041,GR_OCGT,2050,7,19,24,28,0.0
1042,GR_OCGT,2050,8,1,6,29,0.0
1043,GR_OCGT,2050,8,7,12,30,0.0
1044,GR_OCGT,2050,8,13,18,31,0.0
1045,GR_OCGT,2050,8,19,24,32,0.0
1046,GR_OCGT,2050,9,1,6,33,0.0
1047,GR_OCGT,2050,9,7,12,34,0.0
1048,GR_OCGT,2050,9,13,18,35,0.0
1049,GR_OCGT,2050,9,19,24,36,0.0
1050,GR_OCGT,2050,10,1,6,37,0.0
1051,GR_OCGT,2050,10,7,12,38,0.0
1052,GR_OCGT,2050,10,13,18,39,0.0
1053,GR_OCGT,2050,10,19,24,40,0.0
1054,HR_Coal,2050,1,7,12,2,0.0
1055,HR_Coal,2050,1,13,18,3,0.0
1056,HR_Coal,2050,1,19,24,4,0.0
1057,HR_Coal,2050,2,1,6,5,0.0
1058,HR_Coal,2050,2,7,12,6,0.0
1059,HR_Coal,2050,2,13,18,7,0.0
1060,HR_Coal,2050,2,19,24,8,0.0
1061,HR_Coal,2050,3,1,6,9,0.0
1062,HR_Coal,2050,3,7,12,10,0.0
1063,HR_Coal,2050,3,13,18,11,0.0
1064,HR_Coal,2050,3,19,24,12,0.0
1065,HR_Coal,2050,4,1,6,13,0.0
1066,HR_Coal,2050,4,7,12,14,0.0
1067,HR_Coal,2050,4,13,18,15,0.0
1068,HR_Coal,2050,4,19,24,16,0.0
1069,HR_Coal,2050,5,1,6,17,0.0
1070,HR_Coal,2050,5,7,12,18,0.0
1071,HR_Coal,2050,5,13,18,19,0.0
1072,HR_Coal,2050,5,19,24,20,0.0
1073,HR_Coal,2050,6,1,6,21,0.0
1074,HR_Coal,2050,6,7,12,22,0.0
1075,HR_Coal,2050,6,13,18,23,0.0
1076,HR_Coal,2050,6,19,24,24,0.0
1077,HR_Coal,2050,7,1,6,25,0.0
1078,HR_Coal,2050,7,7,12,26,0.0
1079,HR_Coal,2050,7,13,18,27,0.0
1080,HR_Coal,2050,7,19,24,28,0.0
1081,HR_Coal,2050,8,1,6,29,0.0
1082,HR_Coal,2050,8,7,12,30,0.0
1083,HR_Coal,2050,8,13,18,31,0.0
1084,HR_Coal,2050,8,19,24,32,0.0
1085,HR_Coal,2050,9,1,6,33,0.0
1086,HR_Coal,2050,9,7,12,34,0.0
1087,HR_Coal,2050,9,13,18,35,0.0
1088,HR_Coal,2050,9,19,24,36,0.0
1089,HR_Coal,2050,10,1,6,37,0.0
1090,HR_Coal,2050,10,7,12,38,0.0
1091,HR_Coal,2050,10,13,18,39,0.0
1092,HR_Coal,2050,10,19,24,40,0.0
1093,HR_Gas,2050,1,7,12,2,0.0
1094,HR_Gas,2050,1,13,18,3,0.0
1095,HR_Gas,2050,1,19,24,4,0.0
1096,HR_Gas,2050,2,1,6,5,0.0
1097,HR_Gas,2050,2,7,12,6,0.0
1098,HR_Gas,2050,2,13,18,7,0.0
1099,HR_Gas,2050,2,19,24,8,0.0
1100,HR_Gas,2050,3,1,6,9,0.0
1101,HR_Gas,2050,3,7,12,10,0.0
1102,HR_Gas,2050,3,13,18,11,0.0
1103,HR_Gas,2050,3,19,24,12,0.0
1104,HR_Gas,2050,4,1,6,13,0.0
1105,HR_Gas,2050,4,7,12,14,0.0
1106,HR_Gas,2050,4,13,18,15,0.0
1107,HR_Gas,2050,4,19,24,16,0.0
1108,HR_Gas,2050,5,1,6,17,0.0
1109,HR_Gas,2050,5,7,12,18,0.0
1110,HR_Gas,2050,5,13,18,19,0.0
1111,HR_Gas,2050,5,19,24,20,0.0
1112,HR_Gas,2050,6,1,6,21,0.0
1113,HR_Gas,2050,6,7,12,22,0.0
1114,HR_Gas,2050,6,13,18,23,0.0
1115,HR_Gas,2050,6,19,24,24,0.0
1116,HR_Gas,2050,7,1,6,25,0.0
1117,HR_Gas,2050,7,7,12,26,0.0
1118,HR_Gas,2050,7,13,18,27,0.0
1119,HR_Gas,2050,7,19,24,28,0.0
1120,HR_Gas,2050,8,1,6,29,0.0
