id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
395,BE_Hydro,2050,9,13,18,-0.0
396,BE_Hydro,2050,9,19,24,-50.31000000000002
397,BE_Hydro,2050,10,1,6,-1656.0
398,BE_Hydro,2050,10,7,12,-1656.0
399,BE_Hydro,2050,10,13,18,-1656.0
400,BE_Hydro,2050,10,19,24,-1656.0
401,BE_OCGT,2050,1,1,6,-1698.25356
402,BE_OCGT,2050,1,7,12,-1698.25356
403,BE_OCGT,2050,1,13,18,0.0
404,BE_OCGT,2050,1,19,24,-1698.25356
405,BE_OCGT,2050,2,1,6,0.0
406,BE_OCGT,2050,2,7,12,0.0
407,BE_OCGT,2050,2,13,18,0.0
408,BE_OCGT,2050,2,19,24,0.0
409,BE_OCGT,2050,3,1,6,0.0
410,BE_OCGT,2050,3,7,12,0.0
411,BE_OCGT,2050,3,13,18,0.0
412,BE_OCGT,2050,3,19,24,0.0
413,BE_OCGT,2050,4,1,6,0.0
414,BE_OCGT,2050,4,7,12,0.0
415,BE_OCGT,2050,4,13,18,0.0
416,BE_OCGT,2050,4,19,24,0.0
417,BE_OCGT,2050,5,1,6,0.0
418,BE_OCGT,2050,5,7,12,0.0
419,BE_OCGT,2050,5,13,18,0.0
420,BE_OCGT,2050,5,19,24,0.0
421,BE_OCGT,2050,6,1,6,-576.76536
422,BE_OCGT,2050,6,7,12,0.0
423,BE_OCGT,2050,6,13,18,0.0
424,BE_OCGT,2050,6,19,24,-576.76536
425,BE_OCGT,2050,7,1,6,-1185.57324
426,BE_OCGT,2050,7,7,12,-1593.328342040816
427,BE_OCGT,2050,7,13,18,0.0
428,BE_OCGT,2050,7,19,24,-1185.57324
429,BE_OCGT,2050,8,1,6,0.0
430,BE_OCGT,2050,8,7,12,0.0
431,BE_OCGT,2050,8,13,18,0.0
432,BE_OCGT,2050,8,19,24,0.0
433,BE_OCGT,2050,9,1,6,0.0
434,BE_OCGT,2050,9,7,12,0.0
435,BE_OCGT,2050,9,13,18,0.0
436,BE_OCGT,2050,9,19,24,0.0
437,BE_OCGT,2050,10,1,6,-1473.9559199999999
438,BE_OCGT,2050,10,7,12,-1473.9559199999999
439,BE_OCGT,2050,10,13,18,-1473.9559199999999
440,BE_OCGT,2050,10,19,24,-1473.9559199999999
441,BE_Solar,2050,1,1,6,-1908.0
442,BE_Solar,2050,1,7,12,-1908.0
443,BE_Solar,2050,1,13,18,-0.0
444,BE_Solar,2050,1,19,24,-1908.0
445,BE_Solar,2050,2,1,6,0.0
446,BE_Solar,2050,2,7,12,-0.0
447,BE_Solar,2050,2,13,18,-0.0
448,BE_Solar,2050,2,19,24,-38.61000000000001
449,BE_Solar,2050,3,1,6,0.0
450,BE_Solar,2050,3,7,12,-0.0
451,BE_Solar,2050,3,13,18,-0.0
452,BE_Solar,2050,3,19,24,0.0
453,BE_Solar,2050,4,1,6,0.0
454,BE_Solar,2050,4,7,12,-0.0
455,BE_Solar,2050,4,13,18,-0.0
456,BE_Solar,2050,4,19,24,-0.0
457,BE_Solar,2050,5,1,6,0.0
458,BE_Solar,2050,5,7,12,-0.0
459,BE_Solar,2050,5,13,18,-0.0
460,BE_Solar,2050,5,19,24,-0.0
461,BE_Solar,2050,6,1,6,-648.0
462,BE_Solar,2050,6,7,12,-21.060000000000002
463,BE_Solar,2050,6,13,18,-0.0
464,BE_Solar,2050,6,19,24,-648.0
465,BE_Solar,2050,7,1,6,-1332.0
466,BE_Solar,2050,7,7,12,-1739.7551020408162
467,BE_Solar,2050,7,13,18,-43.29000000000001
468,BE_Solar,2050,7,19,24,-1332.0
469,BE_Solar,2050,8,1,6,-0.0
470,BE_Solar,2050,8,7,12,-0.0
471,BE_Solar,2050,8,13,18,-0.0
472,BE_Solar,2050,8,19,24,-0.0
473,BE_Solar,2050,9,1,6,-0.0
474,BE_Solar,2050,9,7,12,-0.0
475,BE_Solar,2050,9,13,18,-0.0
476,BE_Solar,2050,9,19,24,-50.31000000000002
477,BE_Solar,2050,10,1,6,-1656.0
478,BE_Solar,2050,10,7,12,-1656.0
479,BE_Solar,2050,10,13,18,-1656.0
480,BE_Solar,2050,10,19,24,-1656.0
481,BE_Wind_Offshore,2050,1,1,6,-1908.0
482,BE_Wind_Offshore,2050,1,7,12,-1908.0
483,BE_Wind_Offshore,2050,1,13,18,-0.0
484,BE_Wind_Offshore,2050,1,19,24,-1908.0
485,BE_Wind_Offshore,2050,2,1,6,-0.0
486,BE_Wind_Offshore,2050,2,7,12,-0.0
487,BE_Wind_Offshore,2050,2,13,18,-0.0
488,BE_Wind_Offshore,2050,2,19,24,-38.61000000000001
489,BE_Wind_Offshore,2050,3,1,6,-0.0
490,BE_Wind_Offshore,2050,3,7,12,-0.0
491,BE_Wind_Offshore,2050,3,13,18,-0.0
492,BE_Wind_Offshore,2050,3,19,24,-0.0
493,BE_Wind_Offshore,2050,4,1,6,-0.0
494,BE_Wind_Offshore,2050,4,7,12,-0.0
495,BE_Wind_Offshore,2050,4,13,18,-0.0
496,BE_Wind_Offshore,2050,4,19,24,-0.0
497,BE_Wind_Offshore,2050,5,1,6,-0.0
498,BE_Wind_Offshore,2050,5,7,12,-0.0
499,BE_Wind_Offshore,2050,5,13,18,-0.0
500,BE_Wind_Offshore,2050,5,19,24,-0.0
501,BE_Wind_Offshore,2050,6,1,6,-648.0
502,BE_Wind_Offshore,2050,6,7,12,-21.060000000000002
503,BE_Wind_Offshore,2050,6,13,18,-0.0
504,BE_Wind_Offshore,2050,6,19,24,-648.0
505,BE_Wind_Offshore,2050,7,1,6,-1332.0
506,BE_Wind_Offshore,2050,7,7,12,-1739.7551020408162
507,BE_Wind_Offshore,2050,7,13,18,-43.29000000000001
508,BE_Wind_Offshore,2050,7,19,24,-1332.0
509,BE_Wind_Offshore,2050,8,1,6,-0.0
510,BE_Wind_Offshore,2050,8,7,12,-0.0
511,BE_Wind_Offshore,2050,8,13,18,-0.0
512,BE_Wind_Offshore,2050,8,19,24,-0.0
513,BE_Wind_Offshore,2050,9,1,6,-0.0
514,BE_Wind_Offshore,2050,9,7,12,-0.0
515,BE_Wind_Offshore,2050,9,13,18,-0.0
516,BE_Wind_Offshore,2050,9,19,24,-50.31000000000002
517,BE_Wind_Offshore,2050,10,1,6,-1656.0
518,BE_Wind_Offshore,2050,10,7,12,-1656.0
519,BE_Wind_Offshore,2050,10,13,18,-1656.0
520,BE_Wind_Offshore,2050,10,19,24,-1656.0
521,BE_Wind_Onshore,2050,1,1,6,-1908.0
522,BE_Wind_Onshore,2050,1,7,12,-1908.0
523,BE_Wind_Onshore,2050,1,13,18,-0.0
524,BE_Wind_Onshore,2050,1,19,24,-1908.0
525,BE_Wind_Onshore,2050,2,1,6,-0.0
526,BE_Wind_Onshore,2050,2,7,12,-0.0
527,BE_Wind_Onshore,2050,2,13,18,-0.0
528,BE_Wind_Onshore,2050,2,19,24,-38.61000000000001
529,BE_Wind_Onshore,2050,3,1,6,-0.0
530,BE_Wind_Onshore,2050,3,7,12,-0.0
531,BE_Wind_Onshore,2050,3,13,18,-0.0
532,BE_Wind_Onshore,2050,3,19,24,-0.0
533,BE_Wind_Onshore,2050,4,1,6,-0.0
534,BE_Wind_Onshore,2050,4,7,12,-0.0
535,BE_Wind_Onshore,2050,4,13,18,-0.0
536,BE_Wind_Onshore,2050,4,19,24,-0.0
537,BE_Wind_Onshore,2050,5,1,6,-0.0
538,BE_Wind_Onshore,2050,5,7,12,-0.0
539,BE_Wind_Onshore,2050,5,13,18,-0.0
540,BE_Wind_Onshore,2050,5,19,24,-0.0
541,BE_Wind_Onshore,2050,6,1,6,-648.0
542,BE_Wind_Onshore,2050,6,7,12,-21.060000000000002
543,BE_Wind_Onshore,2050,6,13,18,-0.0
544,BE_Wind_Onshore,2050,6,19,24,-648.0
