id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
119,AT_E_Demand,2030,10,21,22,2.9167358495696285
120,AT_E_Demand,2030,10,23,24,1.6284
121,BE_E_Demand,2030,1,1,1,0.9381
122,BE_E_Demand,2030,1,2,2,0.9381
123,BE_E_Demand,2030,1,3,3,0.9381
124,BE_E_Demand,2030,1,4,4,0.9381
125,BE_E_Demand,2030,1,5,5,0.9381
126,BE_E_Demand,2030,1,6,6,0.9381
127,BE_E_Demand,2030,1,7,7,1.749
128,BE_E_Demand,2030,1,8,8,1.749
129,BE_E_Demand,2030,1,9,9,2.3765475500413173
130,BE_E_Demand,2030,1,10,10,2.3765475500413173
131,BE_E_Demand,2030,1,11,11,1.749
132,BE_E_Demand,2030,1,12,12,1.749
133,BE_E_Demand,2030,1,13,13,1.749
134,BE_E_Demand,2030,1,14,14,1.749
135,BE_E_Demand,2030,1,15,15,0.9381
136,BE_E_Demand,2030,1,16,16,1.2243000000000004
137,BE_E_Demand,2030,1,17,17,1.749
138,BE_E_Demand,2030,1,18,18,1.749
139,BE_E_Demand,2030,1,19,19,3.1266686863228035
140,BE_E_Demand,2030,1,20,20,3.1266686863228035
141,BE_E_Demand,2030,1,21,21,2.372792084957748
142,BE_E_Demand,2030,1,22,22,1.691976601365056
143,BE_E_Demand,2030,1,23,23,0.9381
144,BE_E_Demand,2030,1,24,24,0.9381
145,BE_E_Demand,2030,2,1,1,0.0
146,BE_E_Demand,2030,2,2,2,0.0
147,BE_E_Demand,2030,2,3,3,0.0
148,BE_E_Demand,2030,2,4,4,0.0
149,BE_E_Demand,2030,2,5,5,0.0
150,BE_E_Demand,2030,2,6,6,0.0
151,BE_E_Demand,2030,2,7,7,0.5841000000000001
152,BE_E_Demand,2030,2,8,8,0.5841000000000001
153,BE_E_Demand,2030,2,9,9,0.5841000000000001
154,BE_E_Demand,2030,2,10,10,0.5841000000000001
155,BE_E_Demand,2030,2,11,11,0.5841000000000001
156,BE_E_Demand,2030,2,12,12,0.5841000000000001
157,BE_E_Demand,2030,2,13,13,0.5841000000000001
158,BE_E_Demand,2030,2,14,14,0.5841000000000001
159,BE_E_Demand,2030,2,15,15,0.5841000000000001
160,BE_E_Demand,2030,2,16,16,0.5841000000000001
161,BE_E_Demand,2030,2,17,17,0.5841000000000001
162,BE_E_Demand,2030,2,18,18,0.5841000000000001
163,BE_E_Demand,2030,2,19,19,0.5841000000000001
164,BE_E_Demand,2030,2,20,20,0.5841000000000001
165,BE_E_Demand,2030,2,21,21,0.5841000000000001
166,BE_E_Demand,2030,2,22,22,0.5841000000000001
167,BE_E_Demand,2030,2,23,23,0.5841000000000001
168,BE_E_Demand,2030,2,24,24,0.5841000000000001
169,BE_E_Demand,2030,3,1,1,0.0
170,BE_E_Demand,2030,3,2,2,0.0
171,BE_E_Demand,2030,3,3,3,0.0
172,BE_E_Demand,2030,3,4,4,0.0
173,BE_E_Demand,2030,3,5,5,0.0
174,BE_E_Demand,2030,3,6,6,0.0
175,BE_E_Demand,2030,3,7,7,0.0
176,BE_E_Demand,2030,3,8,8,0.0
177,BE_E_Demand,2030,3,9,9,0.0
178,BE_E_Demand,2030,3,10,10,0.0
179,BE_E_Demand,2030,3,11,11,0.0
180,BE_E_Demand,2030,3,12,12,0.0
181,BE_E_Demand,2030,3,13,13,0.0
182,BE_E_Demand,2030,3,14,14,0.0
183,BE_E_Demand,2030,3,15,15,0.0
184,BE_E_Demand,2030,3,16,16,0.0
185,BE_E_Demand,2030,3,17,17,0.0
186,BE_E_Demand,2030,3,18,18,0.0
187,BE_E_Demand,2030,3,19,19,0.0
188,BE_E_Demand,2030,3,20,20,0.0
189,BE_E_Demand,2030,3,21,21,0.0
190,BE_E_Demand,2030,3,22,22,0.0
191,BE_E_Demand,2030,3,23,23,0.0
192,BE_E_Demand,2030,3,24,24,0.0
193,BE_E_Demand,2030,4,1,1,0.0
194,BE_E_Demand,2030,4,2,2,0.0
195,BE_E_Demand,2030,4,3,3,0.0
196,BE_E_Demand,2030,4,4,4,0.0
197,BE_E_Demand,2030,4,5,5,0.0
198,BE_E_Demand,2030,4,6,6,0.0
199,BE_E_Demand,2030,4,7,7,0.4071
200,BE_E_Demand,2030,4,8,8,0.4071
201,BE_E_Demand,2030,4,9,9,0.20355
202,BE_E_Demand,2030,4,10,10,0.20355
203,BE_E_Demand,2030,4,11,11,0.0
204,BE_E_Demand,2030,4,12,12,0.0
205,BE_E_Demand,2030,4,13,13,0.0
206,BE_E_Demand,2030,4,14,14,0.0
207,BE_E_Demand,2030,4,15,15,0.0
