id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_conversion
194,BE_electrolyzer,2050,7,3,4,1.2025000000000001
195,BE_electrolyzer,2050,7,5,6,37.0
196,BE_electrolyzer,2050,7,7,8,40.56906334804419
197,BE_electrolyzer,2050,7,9,10,37.0
198,BE_electrolyzer,2050,7,11,12,40.56906334804419
199,BE_electrolyzer,2050,7,13,14,37.0
200,BE_electrolyzer,2050,7,15,16,37.0
201,BE_electrolyzer,2050,7,17,18,37.0
202,BE_electrolyzer,2050,7,19,20,40.56906334804419
203,BE_electrolyzer,2050,7,21,22,1.2025000000000001
204,BE_electrolyzer,2050,7,23,24,-0.0
205,BE_electrolyzer,2050,8,1,2,-0.0
206,BE_electrolyzer,2050,8,3,4,-0.0
207,BE_electrolyzer,2050,8,5,6,-0.0
208,BE_electrolyzer,2050,8,7,8,-0.0
209,BE_electrolyzer,2050,8,9,10,-0.0
210,BE_electrolyzer,2050,8,11,12,-0.0
211,BE_electrolyzer,2050,8,13,14,-0.0
212,BE_electrolyzer,2050,8,15,16,-0.0
213,BE_electrolyzer,2050,8,17,18,-0.0
214,BE_electrolyzer,2050,8,19,20,-0.0
215,BE_electrolyzer,2050,8,21,22,-0.0
216,BE_electrolyzer,2050,8,23,24,-0.0
217,BE_electrolyzer,2050,9,1,2,-0.0
218,BE_electrolyzer,2050,9,3,4,-0.0
219,BE_electrolyzer,2050,9,5,6,-0.0
220,BE_electrolyzer,2050,9,7,8,-0.0
221,BE_electrolyzer,2050,9,9,10,-0.0
222,BE_electrolyzer,2050,9,11,12,-0.0
223,BE_electrolyzer,2050,9,13,14,-0.0
224,BE_electrolyzer,2050,9,15,16,-0.0
225,BE_electrolyzer,2050,9,17,18,-0.0
226,BE_electrolyzer,2050,9,19,20,-0.0
227,BE_electrolyzer,2050,9,21,22,-0.0
228,BE_electrolyzer,2050,9,23,24,-0.0
229,BE_electrolyzer,2050,10,1,2,1.144609375000001
230,BE_electrolyzer,2050,10,3,4,-0.0
231,BE_electrolyzer,2050,10,5,6,0.529
232,BE_electrolyzer,2050,10,7,8,1.4950000000000003
233,BE_electrolyzer,2050,10,9,10,1.4950000000000006
234,BE_electrolyzer,2050,10,11,12,11.174977064
235,BE_electrolyzer,2050,10,13,14,46.0
236,BE_electrolyzer,2050,10,15,16,46.0
237,BE_electrolyzer,2050,10,17,18,46.0
238,BE_electrolyzer,2050,10,19,20,46.0
239,BE_electrolyzer,2050,10,21,22,1.4950000000000003
240,BE_electrolyzer,2050,10,23,24,-0.0
241,BG_electrolyzer,2050,1,1,2,1.7225000000000004
242,BG_electrolyzer,2050,1,3,4,1.7225000000000004
243,BG_electrolyzer,2050,1,5,6,1.7225000000000004
244,BG_electrolyzer,2050,1,7,8,1.7225000000000006
245,BG_electrolyzer,2050,1,9,10,-0.0
246,BG_electrolyzer,2050,1,11,12,-0.0
247,BG_electrolyzer,2050,1,13,14,-0.0
248,BG_electrolyzer,2050,1,15,16,-0.0
249,BG_electrolyzer,2050,1,17,18,1.7225000000000004
